"","Datetime","Easting","Northing","Depth","Magnitude","Date"
"1818","17/04/2022 13:27:46",243417,596882,3,1.63215,"2022-04-17"
"1819","17/04/2022 13:44:19",243286,596768,3,0.683105,"2022-04-17"
"1820","23/04/2022 12:22:53",246354,564878,3,0.864534,"2022-04-23"
"1821","05/05/2022 09:05:00",244586,584213,3,1.75797,"2022-05-05"
"1822","09/05/2022 03:38:52",247599,594178,3,0.39417,"2022-05-09"
"1823","10/05/2022 04:15:08",245929,594369,3,0.61291,"2022-05-10"
"1824","15/05/2022 15:40:34",247505,567794,3,1.37309,"2022-05-15"
"1825","29/05/2022 04:41:43",234950,581372,3,0.578644,"2022-05-29"
"1826","08/06/2022 21:04:24",247533,594177,3,0.193937,"2022-06-08"
"1827","10/06/2022 01:42:37",241720,598632,3,0.540399,"2022-06-10"
"1828","11/06/2022 11:09:54",244528,598016,3,0.699129,"2022-06-11"
"1829","16/06/2022 20:17:31",242921,583960,3,0.894801,"2022-06-16"
"1830","16/06/2022 22:24:11",258580,567017,1,0.512823,"2022-06-16"
"1831","04/07/2022 18:19:30",245931,597820,3,1.07484,"2022-07-04"
"1832","11/07/2022 23:46:52",222168,578060,3,0.600093,"2022-07-11"
"1833","13/07/2022 16:52:27",245664,587239,3,0.433467,"2022-07-13"
"1834","15/07/2022 18:31:22",246358,596380,3,0.292454,"2022-07-15"
"1835","16/07/2022 09:14:40",246508,595493,3,0.940734,"2022-07-16"
"1836","25/07/2022 02:33:25",236767,572721,3,0.475036,"2022-07-25"
"1837","09/08/2022 03:50:08",250855,584668,3,0.100432,"2022-08-09"
"1838","19/08/2022 05:49:14",241922,602198,3,1.86694,"2022-08-19"
"1839","28/08/2022 03:18:59",241922,602198,3,1.27344,"2022-08-28"
"1840","09/09/2022 00:39:11",241988,602199,3,2.29852,"2022-09-09"
"1841","18/09/2022 04:10:00",240797,601844,3,0.81838,"2022-09-18"
"1842","19/09/2022 08:03:56",241656,602193,3,0.736685,"2022-09-19"
"1843","19/09/2022 19:38:40",248295,599535,3,0.838917,"2022-09-19"
"1844","22/09/2022 04:07:39",253240,588835,3,1.08293,"2022-09-22"
"1845","24/09/2022 10:20:38",241791,602084,3,2.72776,"2022-09-24"
"1846","24/09/2022 11:37:29",241722,602194,3,1.71666,"2022-09-24"
"1847","08/10/2022 02:17:17",247281,593393,3,3.13204,"2022-10-08"
"1848","08/10/2022 05:35:36",247214,593391,3,1.15442,"2022-10-08"
"1849","11/10/2022 15:36:39",241652,602416,3,1.32293,"2022-10-11"
"1850","13/10/2022 16:08:48",247485,593174,3,1.35451,"2022-10-13"
"1851","14/10/2022 22:02:28",247146,593501,3,0.413541,"2022-10-14"
"1852","22/10/2022 10:14:04",248747,593421,3,2.23414,"2022-10-22"
"1853","22/10/2022 14:32:51",248678,593531,3,0.97307,"2022-10-22"
"1854","26/10/2022 07:16:28",248678,593531,3,1.08113,"2022-10-26"
"1855","29/10/2022 23:01:14",259576,495022,0,-0.1,"2022-10-29"
"1856","31/10/2022 01:25:18",258950,495677,3,0.7,"2022-10-31"
"1857","03/11/2022 18:29:53",236520,587298,3,0.606579,"2022-11-03"
"1858","17/11/2022 11:27:43",216178,591671,3,1.70813,"2022-11-17"
"1859","17/11/2022 12:18:37",216053,591001,3,1.06188,"2022-11-17"
"1860","04/12/2022 07:31:42",238886,585558,3,0.586304,"2022-12-04"
"1861","04/12/2022 15:36:02",252223,576458,3,0.901995,"2022-12-04"
"1862","06/12/2022 11:08:43",248980,591756,3,1.72986,"2022-12-06"
"1863","14/12/2022 20:08:37",245337,583337,3,1.01979,"2022-12-14"
"1864","20/12/2022 14:51:23",247831,592513,3,0.402543,"2022-12-20"
"1865","22/12/2022 23:04:47",246986,580919,3,1.89829,"2022-12-22"
"1866","26/12/2022 16:18:17",244389,594785,3,1.03563,"2022-12-26"
"1867","28/12/2022 21:33:14",238405,586328,3,0.377166,"2022-12-28"
"1868","03/01/2023 09:38:31",244774,599134,3,1.27789,"2023-01-03"
"1869","15/01/2023 09:49:09",244774,599134,3,1.84695,"2023-01-15"
"1870","22/01/2023 02:13:36",250944,583557,3,0.281177,"2023-01-22"
"1871","31/01/2023 14:09:06",246238,595711,3,1.24257,"2023-01-31"
"1872","08/02/2023 13:47:21",249070,573502,3,1.61761,"2023-02-08"
"1873","19/02/2023 17:52:48",250134,594117,3,0.361048,"2023-02-19"
"1874","21/02/2023 20:39:35",250213,590111,3,0.644627,"2023-02-21"
"1875","23/02/2023 21:00:31",250213,590111,3,0.214295,"2023-02-23"
"1876","28/02/2023 08:18:31",240393,602171,3,1.10997,"2023-02-28"
"1877","11/03/2023 09:35:55",250658,594572,3,1.04448,"2023-03-11"
"1878","21/03/2023 21:48:28",241773,603086,3,1.3982,"2023-03-21"
"1879","23/03/2023 20:54:42",243377,580963,3,1.15692,"2023-03-23"
"1880","09/04/2023 11:36:37",256335,587676,3,0.442625,"2023-04-09"
"1881","11/04/2023 09:08:47",250929,587676,3,1.55857,"2023-04-11"
"1882","12/04/2023 16:47:27",246475,600725,3,2.08289,"2023-04-12"
"1883","15/04/2023 20:23:23",251064,587567,3,0.714007,"2023-04-15"
"1884","19/04/2023 21:02:51",247742,590285,3,0.780126,"2023-04-19"
"1885","22/04/2023 04:51:33",233103,592251,3,0.729929,"2023-04-22"
"1886","26/04/2023 21:03:24",233171,592140,3,0.990839,"2023-04-26"
"1887","03/05/2023 07:40:21",245687,593140,3,0.624457,"2023-05-03"
"1888","07/05/2023 13:46:06",242290,581945,3,0.156074,"2023-05-07"
"1889","07/05/2023 17:57:17",239823,593033,3,0.291964,"2023-05-07"
"1890","08/05/2023 07:17:46",246612,600505,3,0.467937,"2023-05-08"
"1891","09/06/2023 00:26:45",248071,580161,3,0.739097,"2023-06-09"
"1892","17/06/2023 15:42:57",250329,594343,3,0.530478,"2023-06-17"
"1893","20/06/2023 05:22:36",255661,575193,3,0.951269,"2023-06-20"
"1894","09/07/2023 01:08:59",251075,593690,3,1.4789,"2023-07-09"
"1895","21/07/2023 03:57:19",241576,602971,3,0.423532,"2023-07-21"
"1896","01/08/2023 14:53:35",247129,590941,3,0.458752,"2023-08-01"
"1897","04/08/2023 05:31:15",256485,580554,3,0.475447,"2023-08-04"
"1898","18/08/2023 01:44:18",240221,585582,3,0.29788,"2023-08-18"
"1899","22/08/2023 18:39:08",229169,570595,3,1.55621,"2023-08-22"
"1900","23/08/2023 12:05:48",229236,570596,3,1.70538,"2023-08-23"
"1901","25/08/2023 01:42:01",237561,584979,3,0.0375097,"2023-08-25"
"1902","31/08/2023 23:47:52",244464,594342,3,1.26897,"2023-08-31"
"1903","15/09/2023 08:19:02",240777,599283,3,2.033664484,"2023-09-15"
"1904","15/09/2023 13:31:25",240777,599283,3,1.851064834,"2023-09-15"
"1905","01/10/2023 19:55:06",234245,550975,3,1.887152745,"2023-10-01"
"1906","02/10/2023 19:37:21",240977,599287,3,0.472359984,"2023-10-02"
"1907","06/10/2023 05:34:15",238274,586215,3,1.134480665,"2023-10-06"
"1908","22/10/2023 11:51:22",261167,583438,3,0.412033219,"2023-10-22"
"1909","23/10/2023 13:15:46",235051,550988,3,1.314251989,"2023-10-23"
"1910","29/10/2023 03:11:33",235253,550991,3,2.195399012,"2023-10-29"
"1911","02/11/2023 20:32:30",240912,599175,3,0.998429525,"2023-11-02"
"1912","05/11/2023 15:41:38",238609,601471,3,1.453710892,"2023-11-05"
"1913","12/11/2023 02:27:03",238066,590553,3,0.591599733,"2023-11-12"
"1914","25/11/2023 13:17:27",240033,588695,3,0.425063663,"2023-11-25"
"1915","26/11/2023 16:04:06",243031,581625,3,0.290265835,"2023-11-26"
"1916","04/12/2023 23:21:08",240844,599285,3,1.285087291,"2023-12-04"
"1917","09/12/2023 00:31:54",238551,585664,3,1.662798392,"2023-12-09"
"1918","03/01/2024 23:34:00",252139,567329,3,1.051970137,"2024-01-03"
"1919","04/01/2024 22:43:33",252408,577242,3,0.456027104,"2024-01-04"
