"","X.1","X","Station","Channel","Latitude","Longitude","StartTime","EndTime","Xcoord","Ycoord","Channel3","Start_Year","End_Year"
"179",2406,"NL","ROLD","LCE",50.86939,6.08469,"2015-04-16T00:00:00","2599-12-31T23:59:59",204100.8776,320187.1955,"E","2015","2599"
"180",2435,"NL","SPY1","HHE",53.4098,6.7838,"2010-07-08T00:00:00","2016-06-14T11:00:00",247871.7147,603512.4348,"E","2010","2016"
"181",2438,"NL","SPY1","HHE",53.4098,6.7838,"2016-06-14T11:00:00","2599-12-31T23:59:59",247871.7147,603512.4348,"E","2016","2599"
"182",2441,"NL","SPY2","HHE",53.4098,6.7838,"2010-07-08T00:00:00","2016-06-14T11:00:00",247871.7147,603512.4348,"E","2010","2016"
"183",2444,"NL","SPY2","HHE",53.4098,6.7838,"2016-06-14T11:00:00","2599-12-31T23:59:59",247871.7147,603512.4348,"E","2016","2599"
"184",2447,"NL","SPY3","HHE",53.4098,6.7838,"2010-07-08T00:00:00","2016-06-14T11:00:00",247871.7147,603512.4348,"E","2010","2016"
"185",2450,"NL","SPY3","HHE",53.4098,6.7838,"2016-06-14T11:00:00","2599-12-31T23:59:59",247871.7147,603512.4348,"E","2016","2599"
"186",2453,"NL","SPY4","HHE",53.4098,6.7838,"2010-07-08T00:00:00","2016-06-14T11:00:00",247871.7147,603512.4348,"E","2010","2016"
"187",2456,"NL","SPY4","HHE",53.4098,6.7838,"2016-06-14T11:00:00","2599-12-31T23:59:59",247871.7147,603512.4348,"E","2016","2599"
"188",2465,"NL","SUH1","HHE",53.2113,6.211,"2009-08-26T00:00:00","2016-06-13T14:00:00",210035.6281,580833.8017,"E","2009","2016"
"189",2468,"NL","SUH1","HHE",53.2113,6.211,"2016-06-13T14:00:00","2599-12-31T23:59:59",210035.6281,580833.8017,"E","2016","2599"
"190",2471,"NL","SUH2","HHE",53.2113,6.211,"2009-08-26T00:00:00","2016-06-13T14:00:00",210035.6281,580833.8017,"E","2009","2016"
"191",2474,"NL","SUH2","HHE",53.2113,6.211,"2016-06-13T14:00:00","2599-12-31T23:59:59",210035.6281,580833.8017,"E","2016","2599"
"192",2477,"NL","SUH3","HHE",53.2113,6.211,"2009-08-26T00:00:00","2016-06-13T14:00:00",210035.6281,580833.8017,"E","2009","2016"
"193",2480,"NL","SUH3","HHE",53.2113,6.211,"2016-06-13T14:00:00","2599-12-31T23:59:59",210035.6281,580833.8017,"E","2016","2599"
"194",2483,"NL","SUH4","HHE",53.2113,6.211,"2009-08-26T00:00:00","2016-06-13T14:00:00",210035.6281,580833.8017,"E","2009","2016"
"195",2486,"NL","SUH4","HHE",53.2113,6.211,"2016-06-13T14:00:00","2599-12-31T23:59:59",210035.6281,580833.8017,"E","2016","2599"
"196",2597,"NL","TERZ","BHE",50.756763,5.906114,"2019-06-03T00:00:00","2599-12-31T23:59:59",191618.7609,307553.1646,"E","2019","2599"
"197",2600,"NL","TERZ","HHE",50.756763,5.906114,"2019-06-03T00:00:00","2599-12-31T23:59:59",191618.7609,307553.1646,"E","2019","2599"
"198",2613,"NL","TERZ","LCE",50.756763,5.906114,"2019-06-19T00:00:00","2599-12-31T23:59:59",191618.7609,307553.1646,"E","2019","2599"
"199",2633,"NL","VBG1","HHE",52.544,6.6693,"1995-04-28T00:00:00","2010-09-01T00:00:00",241970.4472,507033.3713,"E","1995","2010"
"200",2636,"NL","VBG1","HHE",52.544,6.6693,"2010-09-01T00:00:00","2016-06-16T10:00:00",241970.4472,507033.3713,"E","2010","2016"
"201",2639,"NL","VBG1","HHE",52.544,6.6693,"2016-06-16T10:00:00","2599-12-31T23:59:59",241970.4472,507033.3713,"E","2016","2599"
"202",2642,"NL","VBG2","HHE",52.544,6.6693,"1995-04-28T00:00:00","2010-09-01T00:00:00",241970.4472,507033.3713,"E","1995","2010"
"203",2645,"NL","VBG2","HHE",52.544,6.6693,"2010-09-01T00:00:00","2016-06-16T10:00:00",241970.4472,507033.3713,"E","2010","2016"
"204",2648,"NL","VBG2","HHE",52.544,6.6693,"2016-06-16T10:00:00","2599-12-31T23:59:59",241970.4472,507033.3713,"E","2016","2599"
"205",2651,"NL","VBG3","HHE",52.544,6.6693,"1995-04-28T00:00:00","2010-09-01T00:00:00",241970.4472,507033.3713,"E","1995","2010"
"206",2654,"NL","VBG3","HHE",52.544,6.6693,"2010-09-01T00:00:00","2016-06-16T10:00:00",241970.4472,507033.3713,"E","2010","2016"
"207",2657,"NL","VBG3","HHE",52.544,6.6693,"2016-06-16T10:00:00","2599-12-31T23:59:59",241970.4472,507033.3713,"E","2016","2599"
"208",2660,"NL","VBG4","HHE",52.544,6.6693,"1995-04-28T00:00:00","2010-09-01T00:00:00",241970.4472,507033.3713,"E","1995","2010"
"209",2663,"NL","VBG4","HHE",52.544,6.6693,"2010-09-01T00:00:00","2016-06-16T10:00:00",241970.4472,507033.3713,"E","2010","2016"
"210",2666,"NL","VBG4","HHE",52.544,6.6693,"2016-06-16T10:00:00","2599-12-31T23:59:59",241970.4472,507033.3713,"E","2016","2599"
"211",2669,"NL","VEN2","HHE",51.4283,6.0937,"2012-05-08T00:00:00","2017-07-06T00:00:00",204133.6658,382370.0141,"E","2012","2017"
"212",2672,"NL","VEN2","LHE",51.4283,6.0937,"2012-05-08T00:00:00","2017-07-06T00:00:00",204133.6658,382370.0141,"E","2012","2017"
"213",2682,"NL","VKB","BHE",50.8669,5.7847,"2011-06-01T12:00:00","2599-12-31T23:59:59",182984.3563,319752.1699,"E","2011","2599"
"214",2685,"NL","VKB","HHE",50.8669,5.7847,"2011-06-01T12:00:00","2599-12-31T23:59:59",182984.3563,319752.1699,"E","2011","2599"
"215",2688,"NL","VKB","LCE",50.8669,5.7847,"2011-06-01T12:00:00","2599-12-31T23:59:59",182984.3563,319752.1699,"E","2011","2599"
"216",2690,"NL","VKB","LHE",50.8669,5.7847,"2011-06-01T12:00:00","2599-12-31T23:59:59",182984.3563,319752.1699,"E","2011","2599"
"217",2705,"NL","VLW1","HHE",52.9682,7.0972,"1995-05-23T00:00:00","2010-10-29T00:00:00",269876.4251,554827.0522,"E","1995","2010"
"218",2708,"NL","VLW1","HHE",52.9682,7.0972,"2010-10-29T00:00:00","2016-06-15T07:00:00",269876.4251,554827.0522,"E","2010","2016"
"219",2711,"NL","VLW1","HHE",52.9682,7.0972,"2016-06-15T07:00:00","2599-12-31T23:59:59",269876.4251,554827.0522,"E","2016","2599"
"220",2714,"NL","VLW2","HHE",52.9682,7.0972,"1995-05-23T00:00:00","2010-10-29T00:00:00",269876.4251,554827.0522,"E","1995","2010"
"221",2717,"NL","VLW2","HHE",52.9682,7.0972,"2010-10-29T00:00:00","2016-06-15T07:00:00",269876.4251,554827.0522,"E","2010","2016"
"222",2720,"NL","VLW2","HHE",52.9682,7.0972,"2016-06-15T07:00:00","2599-12-31T23:59:59",269876.4251,554827.0522,"E","2016","2599"
"223",2723,"NL","VLW3","HHE",52.9682,7.0972,"1995-05-23T00:00:00","2010-10-29T00:00:00",269876.4251,554827.0522,"E","1995","2010"
"224",2726,"NL","VLW3","HHE",52.9682,7.0972,"2010-10-29T00:00:00","2016-06-15T07:00:00",269876.4251,554827.0522,"E","2010","2016"
"225",2729,"NL","VLW3","HHE",52.9682,7.0972,"2016-06-15T07:00:00","2599-12-31T23:59:59",269876.4251,554827.0522,"E","2016","2599"
"226",2732,"NL","VLW4","HHE",52.9682,7.0972,"1995-05-23T00:00:00","2010-10-29T00:00:00",269876.4251,554827.0522,"E","1995","2010"
"227",2735,"NL","VLW4","HHE",52.9682,7.0972,"2010-10-29T00:00:00","2016-06-15T07:00:00",269876.4251,554827.0522,"E","2010","2016"
"228",2738,"NL","VLW4","HHE",52.9682,7.0972,"2016-06-15T07:00:00","2599-12-31T23:59:59",269876.4251,554827.0522,"E","2016","2599"
"229",2765,"NL","WDB1","HHE",53.2083,6.7355,"1995-04-12T00:00:00","2010-04-29T00:00:00",245080.1446,581028.328,"E","1995","2010"
"230",2768,"NL","WDB1","HHE",53.2083,6.7355,"2010-04-29T00:00:00","2016-06-14T14:00:00",245080.1446,581028.328,"E","2010","2016"
"231",2771,"NL","WDB1","HHE",53.2083,6.7355,"2016-06-14T14:00:00","2599-12-31T23:59:59",245080.1446,581028.328,"E","2016","2599"
"232",2774,"NL","WDB2","HHE",53.2083,6.7355,"1995-04-12T00:00:00","2010-04-29T00:00:00",245080.1446,581028.328,"E","1995","2010"
"233",2777,"NL","WDB2","HHE",53.2083,6.7355,"2010-04-29T00:00:00","2016-06-14T14:00:00",245080.1446,581028.328,"E","2010","2016"
"234",2780,"NL","WDB2","HHE",53.2083,6.7355,"2016-06-14T14:00:00","2599-12-31T23:59:59",245080.1446,581028.328,"E","2016","2599"
"235",2783,"NL","WDB3","HHE",53.2083,6.7355,"1995-04-12T00:00:00","2010-04-29T00:00:00",245080.1446,581028.328,"E","1995","2010"
"236",2786,"NL","WDB3","HHE",53.2083,6.7355,"2010-04-29T00:00:00","2016-06-14T14:00:00",245080.1446,581028.328,"E","2010","2016"
"237",2789,"NL","WDB3","HHE",53.2083,6.7355,"2016-06-14T14:00:00","2599-12-31T23:59:59",245080.1446,581028.328,"E","2016","2599"
"238",2792,"NL","WDB4","HHE",53.2083,6.7355,"1995-04-12T00:00:00","2010-04-29T00:00:00",245080.1446,581028.328,"E","1995","2010"
"239",2795,"NL","WDB4","HHE",53.2083,6.7355,"2010-04-29T00:00:00","2016-06-14T14:00:00",245080.1446,581028.328,"E","2010","2016"
"240",2798,"NL","WDB4","HHE",53.2083,6.7355,"2016-06-14T14:00:00","2599-12-31T23:59:59",245080.1446,581028.328,"E","2016","2599"
"241",2801,"NL","WIT","BHE",52.8135,6.6695,"1993-11-16T00:00:00","2000-10-24T00:00:00",241452.0698,537018.2643,"E","1993","2000"
"242",2802,"NL","WIT","BHE",52.8135,6.6695,"2000-12-13T00:00:00","2002-11-28T00:00:00",241452.0698,537018.2643,"E","2000","2002"
"243",2803,"NL","WIT","BHE",52.8135,6.6695,"2002-11-28T00:00:00","2013-12-01T00:00:00",241452.0698,537018.2643,"E","2002","2013"
"244",2810,"NL","WMH1","HHE",52.7096,4.7498,"1995-04-21T00:00:00","2010-10-11T00:00:00",111923.0266,524879.0422,"E","1995","2010"
"245",2813,"NL","WMH1","HHE",52.7096,4.7498,"2010-10-11T00:00:00","2019-07-02T12:25:00",111923.0266,524879.0422,"E","2010","2019"
"246",2816,"NL","WMH1","HHE",52.7096,4.7498,"2019-07-02T12:25:00","2599-12-31T23:59:59",111923.0266,524879.0422,"E","2019","2599"
"247",2819,"NL","WMH2","HHE",52.7096,4.7498,"1995-04-21T00:00:00","2010-10-11T00:00:00",111923.0266,524879.0422,"E","1995","2010"
"248",2822,"NL","WMH2","HHE",52.7096,4.7498,"2010-10-11T00:00:00","2019-07-02T12:25:00",111923.0266,524879.0422,"E","2010","2019"
"249",2825,"NL","WMH2","HHE",52.7096,4.7498,"2019-07-02T12:25:00","2599-12-31T23:59:59",111923.0266,524879.0422,"E","2019","2599"
"250",2828,"NL","WMH3","HHE",52.7096,4.7498,"1995-04-21T00:00:00","2010-10-11T00:00:00",111923.0266,524879.0422,"E","1995","2010"
"251",2831,"NL","WMH3","HHE",52.7096,4.7498,"2010-10-11T00:00:00","2019-07-02T12:25:00",111923.0266,524879.0422,"E","2010","2019"
"252",2834,"NL","WMH3","HHE",52.7096,4.7498,"2019-07-02T12:25:00","2599-12-31T23:59:59",111923.0266,524879.0422,"E","2019","2599"
"253",2837,"NL","WMH4","HHE",52.7096,4.7498,"1995-04-21T00:00:00","2010-10-11T00:00:00",111923.0266,524879.0422,"E","1995","2010"
"254",2840,"NL","WMH4","HHE",52.7096,4.7498,"2010-10-11T00:00:00","2019-07-02T12:25:00",111923.0266,524879.0422,"E","2010","2019"
"255",2843,"NL","WMH4","HHE",52.7096,4.7498,"2019-07-02T12:25:00","2599-12-31T23:59:59",111923.0266,524879.0422,"E","2019","2599"
"256",2849,"NL","WTSB","BHE",51.9663,6.7989,"2000-02-21T00:00:00","2003-10-29T00:00:00",252012.6944,442929.1601,"E","2000","2003"
"257",2852,"NL","WTSB","BHE",51.9663,6.7989,"2003-10-29T00:00:00","2007-06-13T00:00:00",252012.6944,442929.1601,"E","2003","2007"
"258",2855,"NL","WTSB","BHE",51.9663,6.7989,"2007-07-03T00:00:00","2599-12-31T23:59:59",252012.6944,442929.1601,"E","2007","2599"
"259",2858,"NL","WTSB","LCE",51.9663,6.7989,"2007-07-03T00:00:00","2599-12-31T23:59:59",252012.6944,442929.1601,"E","2007","2599"
"260",2869,"NL","WYN1","HHE",53.1995,5.4578,"2010-03-03T00:00:00","2599-12-31T23:59:59",159717.4804,579208.1003,"E","2010","2599"
"261",2872,"NL","WYN2","HHE",53.1995,5.4578,"2010-03-03T00:00:00","2599-12-31T23:59:59",159717.4804,579208.1003,"E","2010","2599"
"262",2875,"NL","WYN3","HHE",53.1995,5.4578,"2010-03-03T00:00:00","2599-12-31T23:59:59",159717.4804,579208.1003,"E","2010","2599"
"263",2878,"NL","WYN4","HHE",53.1995,5.4578,"2010-03-03T00:00:00","2599-12-31T23:59:59",159717.4804,579208.1003,"E","2010","2599"
"264",2959,"NL","ZL21","HHE",53.0921,6.7533,"1995-04-12T00:00:00","2009-04-10T00:00:00",246514.427,568120.7746,"E","1995","2009"
"265",2962,"NL","ZL21","HHE",53.0921,6.7533,"2009-04-10T00:00:00","2014-08-14T00:00:00",246514.427,568120.7746,"E","2009","2014"
"266",2965,"NL","ZL21","HHE",53.0921,6.7533,"2014-08-14T00:00:00","2014-09-23T00:00:00",246514.427,568120.7746,"E","2014","2014"
"267",2968,"NL","ZL21","HHE",53.0921,6.7533,"2014-09-23T00:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"E","2014","2599"
"268",2971,"NL","ZL22","HHE",53.0921,6.7533,"1995-04-12T00:00:00","2009-04-10T00:00:00",246514.427,568120.7746,"E","1995","2009"
"269",2974,"NL","ZL22","HHE",53.0921,6.7533,"2009-04-10T00:00:00","2014-08-14T00:00:00",246514.427,568120.7746,"E","2009","2014"
"270",2977,"NL","ZL22","HHE",53.0921,6.7533,"2014-08-14T00:00:00","2014-09-23T00:00:00",246514.427,568120.7746,"E","2014","2014"
"271",2980,"NL","ZL22","HHE",53.0921,6.7533,"2014-09-23T00:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"E","2014","2599"
"272",2983,"NL","ZL23","HHE",53.0921,6.7533,"1995-04-12T00:00:00","2009-04-10T00:00:00",246514.427,568120.7746,"E","1995","2009"
"273",2986,"NL","ZL23","HHE",53.0921,6.7533,"2009-04-10T00:00:00","2014-08-14T00:00:00",246514.427,568120.7746,"E","2009","2014"
"274",2989,"NL","ZL23","HHE",53.0921,6.7533,"2014-08-14T00:00:00","2014-09-23T00:00:00",246514.427,568120.7746,"E","2014","2014"
"275",2992,"NL","ZL23","HHE",53.0921,6.7533,"2014-09-23T00:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"E","2014","2599"
"276",2995,"NL","ZL24","HHE",53.0921,6.7533,"1995-04-12T00:00:00","2009-04-10T00:00:00",246514.427,568120.7746,"E","1995","2009"
"277",2998,"NL","ZL24","HHE",53.0921,6.7533,"2009-04-10T00:00:00","2014-08-14T00:00:00",246514.427,568120.7746,"E","2009","2014"
"278",3001,"NL","ZL24","HHE",53.0921,6.7533,"2014-08-14T00:00:00","2014-09-23T00:00:00",246514.427,568120.7746,"E","2014","2014"
"279",3004,"NL","ZL24","HHE",53.0921,6.7533,"2014-09-23T00:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"E","2014","2599"
"280",3007,"NL","ZLV1","HHE",53.0921,6.7533,"1995-04-12T00:00:00","2010-05-18T00:00:00",246514.427,568120.7746,"E","1995","2010"
"281",3010,"NL","ZLV1","HHE",53.0921,6.7533,"2010-05-18T00:00:00","2016-06-15T11:00:00",246514.427,568120.7746,"E","2010","2016"
"282",3013,"NL","ZLV1","HHE",53.0921,6.7533,"2016-06-15T11:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"E","2016","2599"
"283",3016,"NL","ZLV2","HHE",53.0921,6.7533,"1995-04-12T00:00:00","2010-05-18T00:00:00",246514.427,568120.7746,"E","1995","2010"
"284",3019,"NL","ZLV2","HHE",53.0921,6.7533,"2010-05-18T00:00:00","2016-06-15T11:00:00",246514.427,568120.7746,"E","2010","2016"
"285",3022,"NL","ZLV2","HHE",53.0921,6.7533,"2016-06-15T11:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"E","2016","2599"
"286",3025,"NL","ZLV3","HHE",53.0921,6.7533,"1995-04-12T00:00:00","2010-05-18T00:00:00",246514.427,568120.7746,"E","1995","2010"
"287",3028,"NL","ZLV3","HHE",53.0921,6.7533,"2010-05-18T00:00:00","2016-06-15T11:00:00",246514.427,568120.7746,"E","2010","2016"
"288",3031,"NL","ZLV3","HHE",53.0921,6.7533,"2016-06-15T11:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"E","2016","2599"
"289",3034,"NL","ZLV4","HHE",53.0921,6.7533,"1995-04-12T00:00:00","2010-05-18T00:00:00",246514.427,568120.7746,"E","1995","2010"
"290",3037,"NL","ZLV4","HHE",53.0921,6.7533,"2010-05-18T00:00:00","2016-06-15T11:00:00",246514.427,568120.7746,"E","2010","2016"
"291",3040,"NL","ZLV4","HHE",53.0921,6.7533,"2016-06-15T11:00:00","2599-12-31T23:59:59",246514.427,568120.7746,"E","2016","2599"
"292",3043,"NL","ZLV5","HHE",53.0921,6.7533,"1995-04-12T00:00:00","2010-05-18T00:00:00",246514.427,568120.7746,"E","1995","2010"
"293",3046,"NL","ZLV5","HHE",53.0921,6.7533,"2010-05-18T00:00:00","2016-06-15T11:00:00",246514.427,568120.7746,"E","2010","2016"
"294",3049,"NL","ZWE1","HHE",53.1885,5.6045,"2010-03-24T00:00:00","2599-12-31T23:59:59",169524.6657,578003.5342,"E","2010","2599"
"295",3052,"NL","ZWE2","HHE",53.1885,5.6045,"2010-03-24T00:00:00","2599-12-31T23:59:59",169524.6657,578003.5342,"E","2010","2599"
"296",3055,"NL","ZWE3","HHE",53.1885,5.6045,"2010-03-24T00:00:00","2599-12-31T23:59:59",169524.6657,578003.5342,"E","2010","2599"
"297",3058,"NL","ZWE4","HHE",53.1885,5.6045,"2010-03-24T00:00:00","2599-12-31T23:59:59",169524.6657,578003.5342,"E","2010","2599"
"298",3063,"NL","171","BLE",51.03544,5.86908,"2006-01-27T00:00:00","2011-11-25T00:00:00",188801.1584,338537.6149,"E","2006","2011"
"299",3066,"NL","1979","BHE",50.9708,5.9268,"2009-03-10T00:00:00","2014-11-28T00:00:00",192902.9178,331374.8651,"E","2009","2014"
"300",3069,"NL","1980","BHE",50.8,5.9727,"2009-03-10T00:00:00","2015-04-17T00:00:00",196279.0636,312398.6162,"E","2009","2015"
"301",3072,"NL","1982","BHE",50.86939,6.08469,"2007-12-10T00:00:00","2015-04-17T00:00:00",204100.8776,320187.1955,"E","2007","2015"
"302",3081,"NL","ARCN","BHE",51.5013,6.1942,"2018-05-23T00:00:00","2599-12-31T23:59:59",211032.8538,390563.569,"E","2018","2599"
"303",3090,"NL","BAPP","HGE",53.31482,6.83539,"2013-10-07T00:00:00","2599-12-31T23:59:59",251514.8103,593010.9562,"E","2013","2599"
"304",3093,"NL","BBER","HGE",52.661427,4.7045,"2017-12-04T00:00:00","2019-05-21T00:00:00",108811.0289,519546.8165,"E","2017","2019"
"305",3102,"NL","BFB2","HGE",53.18751,6.76549,"2014-09-17T00:00:00","2599-12-31T23:59:59",247127.8894,578752.8488,"E","2014","2599"
"306",3105,"NL","BGAR","HGE",53.36786,6.71359,"2014-09-17T00:00:00","2017-01-01T00:00:00",243289.2751,598756.8534,"E","2014","2017"
"307",3106,"NL","BGAR","HGE",53.36786,6.71359,"2017-01-01T00:00:00","2017-12-15T09:01:00",243289.2751,598756.8534,"E","2017","2017"
"308",3107,"NL","BGAR","HGE",53.36786,6.71359,"2017-12-15T09:01:00","2599-12-31T23:59:59",243289.2751,598756.8534,"E","2017","2599"
"309",3114,"NL","BHAR","HGE",53.22916,6.70898,"2014-09-17T00:00:00","2599-12-31T23:59:59",243265.8688,583316.7192,"E","2014","2599"
"310",3117,"NL","BHKS","HGE",53.29195,6.78502,"2014-09-17T00:00:00","2599-12-31T23:59:59",248207.606,590399.6553,"E","2014","2599"
"311",3120,"NL","BING","BHE",50.9708,5.9268,"2014-11-27T00:00:00","2599-12-31T23:59:59",192902.9178,331374.8651,"E","2014","2599"
"312",3123,"NL","BKMZ","HGE",53.290115,6.318887,"2015-12-08T00:00:00","2599-12-31T23:59:59",217129.5439,589692.5309,"E","2015","2599"
"313",3129,"NL","BLOP","HGE",53.33391,6.74663,"2013-09-23T00:00:00","2599-12-31T23:59:59",245559.7438,595019.9156,"E","2013","2599"
"314",3132,"NL","BMD1","HGE",53.34726,6.64225,"2013-09-11T00:00:00","2014-03-11T05:16:01",238580.9389,596379.2337,"E","2013","2014"
"315",3135,"NL","BMD2","HGE",53.35325,6.6472,"2013-09-10T00:00:00","2019-12-05T14:10:00",238898.8933,597051.5785,"E","2013","2019"
"316",3136,"NL","BMD2","HGE",53.35325,6.6472,"2019-12-05T14:10:00","2599-12-31T23:59:59",238898.8933,597051.5785,"E","2019","2599"
"317",3141,"NL","BONL","HGE",53.40014,6.75483,"2013-09-19T00:00:00","2015-08-23T00:00:00",245965.8504,602400.4268,"E","2013","2015"
"318",3144,"NL","BOWW","HGE",53.34053,6.8125,"2013-10-01T00:00:00","2599-12-31T23:59:59",249932.7742,595841.4772,"E","2013","2599"
"319",3147,"NL","BSTD","HGE",53.312297,6.692137,"2014-09-17T00:00:00","2015-06-11T00:00:00",241973.5175,592547.6047,"E","2014","2015"
"320",3148,"NL","BSTD","HGE",53.312297,6.692137,"2015-06-11T00:00:00","2015-10-07T12:25:00",241973.5175,592547.6047,"E","2015","2015"
"321",3149,"NL","BSTD","HGE",53.312297,6.692137,"2015-10-07T12:25:00","2015-10-23T11:03:00",241973.5175,592547.6047,"E","2015","2015"
"322",3150,"NL","BSTD","HGE",53.312297,6.692137,"2015-10-23T11:03:00","2019-12-05T13:00:00",241973.5175,592547.6047,"E","2015","2019"
"323",3159,"NL","BSTD","HGE",53.31215,6.692101,"2019-12-05T13:00:00","2599-12-31T23:59:59",241971.4148,592531.203,"E","2019","2599"
"324",3162,"NL","BUHZ","HGE",53.40704,6.67266,"2013-10-07T00:00:00","2019-12-06T00:00:00",240487.1077,603067.5024,"E","2013","2019"
"325",3165,"NL","BWIN","HGE",53.3112,6.74837,"2014-09-17T00:00:00","2019-12-07T00:00:00",245723.4446,592494.9436,"E","2014","2019"
"326",3168,"NL","BWIR","HGE",53.32257,6.7861,"2013-09-24T00:00:00","2599-12-31T23:59:59",248213.3896,593808.3977,"E","2013","2599"
"327",3171,"NL","BWSE","HGE",53.34442,6.70989,"2013-04-24T00:00:00","2599-12-31T23:59:59",243090.9595,596143.8737,"E","2013","2599"
"328",3174,"NL","BZN1","HGE",53.36567,6.77512,"2013-10-24T00:00:00","2017-01-01T00:00:00",247389.306,598590.4013,"E","2013","2017"
"329",3175,"NL","BZN1","HGE",53.36567,6.77512,"2017-01-01T00:00:00","2017-12-15T09:03:00",247389.306,598590.4013,"E","2017","2017"
"330",3176,"NL","BZN1","HGE",53.36567,6.77512,"2017-12-15T09:03:00","2019-03-02T00:00:00",247389.306,598590.4013,"E","2017","2019"
"331",3183,"NL","BZN2","HGE",53.35683,6.75474,"2013-09-23T00:00:00","2020-06-01T00:00:00",246051.4828,597580.6998,"E","2013","2020"
"332",3186,"NL","CHA1","HHE",51.5043,4.9212,"2011-07-03T00:00:00","2018-05-25T00:00:00",122645.6832,390690.3308,"E","2011","2018"
"333",3192,"NL","CHA2","HHE",51.5043,4.9212,"2011-07-03T00:00:00","2018-05-25T00:00:00",122645.6832,390690.3308,"E","2011","2018"
"334",3195,"NL","CHA3","HHE",51.5043,4.9212,"2011-07-03T00:00:00","2018-05-25T00:00:00",122645.6832,390690.3308,"E","2011","2018"
"335",3201,"NL","CHA4","HHE",51.5043,4.9212,"2011-07-03T00:00:00","2018-05-25T00:00:00",122645.6832,390690.3308,"E","2011","2018"
"336",3207,"NL","CHA5","HHE",51.5043,4.9212,"2011-07-03T00:00:00","2018-05-25T00:00:00",122645.6832,390690.3308,"E","2011","2018"
"337",3248,"NL","DBN","BHE",52.1017,5.1767,"1997-11-25T00:00:00","2018-06-30T23:59:00",140577.1344,457071.562,"E","1997","2018"
"338",3251,"NL","DBN","BHE",52.1017,5.1767,"2018-07-01T00:00:00","2599-12-31T23:59:59",140577.1344,457071.562,"E","2018","2599"
"339",3254,"NL","DBN","HHE",52.1017,5.1767,"2018-07-01T00:00:00","2599-12-31T23:59:59",140577.1344,457071.562,"E","2018","2599"
"340",3257,"NL","DBN","LCE",52.1017,5.1767,"2018-07-01T00:00:00","2599-12-31T23:59:59",140577.1344,457071.562,"E","2018","2599"
"341",3259,"NL","DBN","LHE",52.1017,5.1767,"2018-07-01T00:00:00","2599-12-31T23:59:59",140577.1344,457071.562,"E","2018","2599"
"342",3352,"NL","ENM1","HHE",53.4064,6.4817,"1995-04-12T00:00:00","2010-01-22T00:00:00",227789.4307,602786.1875,"E","1995","2010"
"343",3355,"NL","ENM1","HHE",53.4064,6.4817,"2010-01-22T00:00:00","2016-05-04T09:00:00",227789.4307,602786.1875,"E","2010","2016"
"344",3358,"NL","ENM1","HHE",53.4064,6.4817,"2016-05-04T09:00:00","2599-12-31T23:59:59",227789.4307,602786.1875,"E","2016","2599"
"345",3361,"NL","ENM2","HHE",53.4064,6.4817,"1995-04-12T00:00:00","2010-01-22T00:00:00",227789.4307,602786.1875,"E","1995","2010"
"346",3364,"NL","ENM2","HHE",53.4064,6.4817,"2010-01-22T00:00:00","2016-05-04T09:00:00",227789.4307,602786.1875,"E","2010","2016"
"347",3367,"NL","ENM2","HHE",53.4064,6.4817,"2016-05-04T09:00:00","2599-12-31T23:59:59",227789.4307,602786.1875,"E","2016","2599"
