X,Y,topo_gradients_smoothed
252000.00,601500.00,1.259208e-02
252000.00,602000.00,1.144845e-02
252000.00,602500.00,1.046116e-02
252000.00,603000.00,9.661862e-03
252000.00,603500.00,9.081652e-03
252000.00,604000.00,8.750737e-03
252000.00,604500.00,8.697357e-03
252000.00,605000.00,8.945441e-03
252000.00,605500.00,9.513563e-03
252000.00,606000.00,1.041018e-02
252000.00,606500.00,1.163235e-02
252000.00,607000.00,1.316091e-02
252000.00,607500.00,1.495780e-02
252000.00,608000.00,1.696552e-02
252000.00,608500.00,1.910687e-02
252000.00,609000.00,2.128961e-02
252000.00,609500.00,2.341368e-02
252000.00,610000.00,2.537842e-02
252000.00,610500.00,2.709254e-02
252000.00,611000.00,2.848540e-02
252000.00,611500.00,2.951424e-02
252000.00,612000.00,3.016926e-02
252000.00,612500.00,3.047450e-02
252000.00,613000.00,3.048562e-02
252000.00,613500.00,3.028255e-02
252000.00,614000.00,2.995947e-02
252000.00,614500.00,2.961233e-02
252000.00,615000.00,2.932668e-02
252000.00,615500.00,2.916668e-02
252500.00,566500.00,8.919667e-03
252500.00,567000.00,9.163127e-03
252500.00,567500.00,9.637444e-03
252500.00,568000.00,1.032096e-02
252500.00,568500.00,1.118223e-02
252500.00,569000.00,1.218614e-02
252500.00,569500.00,1.329576e-02
252500.00,570000.00,1.447768e-02
252500.00,570500.00,1.570094e-02
252500.00,571000.00,1.694216e-02
252500.00,571500.00,1.818487e-02
252500.00,572000.00,1.941807e-02
252500.00,572500.00,2.063702e-02
252500.00,573000.00,2.184228e-02
252500.00,573500.00,2.303627e-02
252500.00,574000.00,2.422307e-02
252500.00,574500.00,2.540547e-02
252500.00,575000.00,2.658229e-02
252500.00,575500.00,2.774710e-02
252500.00,576000.00,2.888702e-02
252500.00,576500.00,2.998207e-02
252500.00,577000.00,3.100622e-02
252500.00,577500.00,3.192881e-02
252500.00,578000.00,3.271842e-02
252500.00,578500.00,3.334521e-02
252500.00,579000.00,3.378476e-02
252500.00,579500.00,3.402149e-02
252500.00,580000.00,3.405098e-02
252500.00,580500.00,3.388104e-02
252500.00,581000.00,3.353137e-02
252500.00,581500.00,3.303327e-02
252500.00,582000.00,3.242584e-02
252500.00,582500.00,3.175555e-02
252500.00,583000.00,3.107180e-02
252500.00,583500.00,3.042369e-02
252500.00,584000.00,2.985629e-02
252500.00,584500.00,2.940950e-02
252500.00,585000.00,2.911328e-02
252500.00,585500.00,2.898785e-02
252500.00,586000.00,2.904243e-02
252500.00,586500.00,2.927366e-02
252500.00,587000.00,2.966743e-02
252500.00,587500.00,3.020052e-02
252500.00,588000.00,3.084115e-02
252500.00,588500.00,3.155097e-02
252500.00,589000.00,3.228862e-02
252500.00,589500.00,3.300984e-02
252500.00,590000.00,3.366978e-02
252500.00,590500.00,3.422491e-02
252500.00,591000.00,3.463519e-02
252500.00,591500.00,3.486458e-02
252500.00,592000.00,3.488551e-02
252500.00,592500.00,3.467749e-02
252500.00,593000.00,3.423162e-02
252500.00,593500.00,3.354957e-02
252500.00,594000.00,3.264625e-02
252500.00,594500.00,3.154576e-02
252500.00,595000.00,3.028140e-02
252500.00,595500.00,2.889207e-02
252500.00,596000.00,2.741722e-02
252500.00,596500.00,2.589397e-02
252500.00,597000.00,2.435411e-02
252500.00,597500.00,2.282116e-02
252500.00,598000.00,2.131118e-02
252500.00,598500.00,1.983432e-02
252500.00,599000.00,1.839463e-02
252500.00,599500.00,1.699520e-02
252500.00,600000.00,1.564211e-02
252500.00,600500.00,1.434466e-02
252500.00,601000.00,1.311722e-02
252500.00,601500.00,1.198098e-02
252500.00,602000.00,1.096153e-02
252500.00,602500.00,1.008845e-02
252500.00,603000.00,9.393568e-03
252500.00,603500.00,8.908598e-03
252500.00,604000.00,8.664411e-03
252500.00,604500.00,8.689514e-03
252500.00,605000.00,9.007486e-03
252500.00,605500.00,9.635675e-03
252500.00,606000.00,1.058058e-02
252500.00,606500.00,1.183680e-02
252500.00,607000.00,1.338267e-02
252500.00,607500.00,1.517798e-02
252500.00,608000.00,1.716421e-02
252500.00,608500.00,1.926470e-02
252500.00,609000.00,2.138920e-02
252500.00,609500.00,2.344162e-02
252500.00,610000.00,2.532673e-02
252500.00,610500.00,2.695930e-02
252500.00,611000.00,2.827496e-02
252500.00,611500.00,2.923644e-02
252500.00,612000.00,2.983797e-02
252500.00,612500.00,3.010555e-02
252500.00,613000.00,3.009465e-02
252500.00,613500.00,2.988302e-02
252500.00,614000.00,2.956112e-02
252500.00,614500.00,2.922038e-02
252500.00,615000.00,2.894195e-02
252500.00,615500.00,2.878653e-02
253000.00,566500.00,9.049931e-03
253000.00,567000.00,9.288433e-03
253000.00,567500.00,9.753061e-03
253000.00,568000.00,1.042268e-02
253000.00,568500.00,1.126644e-02
253000.00,569000.00,1.225021e-02
253000.00,569500.00,1.333813e-02
253000.00,570000.00,1.449794e-02
253000.00,570500.00,1.569988e-02
253000.00,571000.00,1.692153e-02
253000.00,571500.00,1.814725e-02
253000.00,572000.00,1.936636e-02
253000.00,572500.00,2.057415e-02
253000.00,573000.00,2.177065e-02
253000.00,573500.00,2.295735e-02
253000.00,574000.00,2.413708e-02
253000.00,574500.00,2.531129e-02
253000.00,575000.00,2.647737e-02
253000.00,575500.00,2.762797e-02
253000.00,576000.00,2.874965e-02
253000.00,576500.00,2.982255e-02
253000.00,577000.00,3.082142e-02
253000.00,577500.00,3.171710e-02
253000.00,578000.00,3.248015e-02
253000.00,578500.00,3.308293e-02
253000.00,579000.00,3.350352e-02
253000.00,579500.00,3.372855e-02
253000.00,580000.00,3.375542e-02
253000.00,580500.00,3.359318e-02
253000.00,581000.00,3.326212e-02
253000.00,581500.00,3.279329e-02
253000.00,582000.00,3.222497e-02
253000.00,582500.00,3.160197e-02
253000.00,583000.00,3.097167e-02
253000.00,583500.00,3.038065e-02
253000.00,584000.00,2.987130e-02
253000.00,584500.00,2.948070e-02
253000.00,585000.00,2.923614e-02
253000.00,585500.00,2.915529e-02
253000.00,586000.00,2.924517e-02
253000.00,586500.00,2.950050e-02
253000.00,587000.00,2.990560e-02
253000.00,587500.00,3.043592e-02
253000.00,588000.00,3.105843e-02
253000.00,588500.00,3.173358e-02
253000.00,589000.00,3.241896e-02
253000.00,589500.00,3.306940e-02
253000.00,590000.00,3.363941e-02
253000.00,590500.00,3.408536e-02
253000.00,591000.00,3.436812e-02
253000.00,591500.00,3.445364e-02
253000.00,592000.00,3.431781e-02
253000.00,592500.00,3.394490e-02
253000.00,593000.00,3.333214e-02
253000.00,593500.00,3.248823e-02
253000.00,594000.00,3.143546e-02
253000.00,594500.00,3.020520e-02
253000.00,595000.00,2.883711e-02
253000.00,595500.00,2.737512e-02
253000.00,596000.00,2.586184e-02
253000.00,596500.00,2.433563e-02
253000.00,597000.00,2.282735e-02
253000.00,597500.00,2.135783e-02
253000.00,598000.00,1.993883e-02
253000.00,598500.00,1.857503e-02
253000.00,599000.00,1.726430e-02
253000.00,599500.00,1.600361e-02
253000.00,600000.00,1.479332e-02
253000.00,600500.00,1.363747e-02
253000.00,601000.00,1.254655e-02
253000.00,601500.00,1.153901e-02
253000.00,602000.00,1.063892e-02
253000.00,602500.00,9.875186e-03
253000.00,603000.00,9.279869e-03
253000.00,603500.00,8.885149e-03
253000.00,604000.00,8.722251e-03
253000.00,604500.00,8.819521e-03
253000.00,605000.00,9.199695e-03
253000.00,605500.00,9.878400e-03
253000.00,606000.00,1.085982e-02
253000.00,606500.00,1.213590e-02
253000.00,607000.00,1.368257e-02
253000.00,607500.00,1.545787e-02
253000.00,608000.00,1.740291e-02
253000.00,608500.00,1.944249e-02
253000.00,609000.00,2.148943e-02
253000.00,609500.00,2.345264e-02
253000.00,610000.00,2.524327e-02
253000.00,610500.00,2.678290e-02
253000.00,611000.00,2.801382e-02
253000.00,611500.00,2.890428e-02
253000.00,612000.00,2.945223e-02
253000.00,612500.00,2.968499e-02
253000.00,613000.00,2.965700e-02
253000.00,613500.00,2.944290e-02
253000.00,614000.00,2.912847e-02
253000.00,614500.00,2.879969e-02
253000.00,615000.00,2.853262e-02
253000.00,615500.00,2.838399e-02
253500.00,566500.00,9.155125e-03
253500.00,567000.00,9.389869e-03
253500.00,567500.00,9.847161e-03
253500.00,568000.00,1.050629e-02
253500.00,568500.00,1.133685e-02
253500.00,569000.00,1.230548e-02
253500.00,569500.00,1.337708e-02
253500.00,570000.00,1.452021e-02
253500.00,570500.00,1.570590e-02
253500.00,571000.00,1.691234e-02
253500.00,571500.00,1.812431e-02
253500.00,572000.00,1.933120e-02
253500.00,572500.00,2.052808e-02
253500.00,573000.00,2.171432e-02
253500.00,573500.00,2.289042e-02
253500.00,574000.00,2.405800e-02
253500.00,574500.00,2.521717e-02
253500.00,575000.00,2.636409e-02
253500.00,575500.00,2.749054e-02
253500.00,576000.00,2.858272e-02
253500.00,576500.00,2.962108e-02
253500.00,577000.00,3.058136e-02
253500.00,577500.00,3.143616e-02
253500.00,578000.00,3.215830e-02
253500.00,578500.00,3.272263e-02
253500.00,579000.00,3.310999e-02
253500.00,579500.00,3.330946e-02
253500.00,580000.00,3.332037e-02
253500.00,580500.00,3.315311e-02
253500.00,581000.00,3.282857e-02
253500.00,581500.00,3.237752e-02
253500.00,582000.00,3.183734e-02
253500.00,582500.00,3.125119e-02
253500.00,583000.00,3.066438e-02
253500.00,583500.00,3.012103e-02
253500.00,584000.00,2.966094e-02
253500.00,584500.00,2.931852e-02
253500.00,585000.00,2.911860e-02
253500.00,585500.00,2.907650e-02
253500.00,586000.00,2.919728e-02
253500.00,586500.00,2.947398e-02
253500.00,587000.00,2.988956e-02
253500.00,587500.00,3.041835e-02
253500.00,588000.00,3.102627e-02
253500.00,588500.00,3.167282e-02
253500.00,589000.00,3.231467e-02
253500.00,589500.00,3.290593e-02
253500.00,590000.00,3.340058e-02
253500.00,590500.00,3.375498e-02
253500.00,591000.00,3.393086e-02
253500.00,591500.00,3.389609e-02
253500.00,592000.00,3.362975e-02
253500.00,592500.00,3.312047e-02
253500.00,593000.00,3.237111e-02
253500.00,593500.00,3.139668e-02
253500.00,594000.00,3.022607e-02
253500.00,594500.00,2.889699e-02
253500.00,595000.00,2.745453e-02
253500.00,595500.00,2.594677e-02
253500.00,596000.00,2.441877e-02
253500.00,596500.00,2.290947e-02
253500.00,597000.00,2.144852e-02
253500.00,597500.00,2.005393e-02
253500.00,598000.00,1.873326e-02
253500.00,598500.00,1.748615e-02
253500.00,599000.00,1.630486e-02
253500.00,599500.00,1.518092e-02
253500.00,600000.00,1.410963e-02
253500.00,600500.00,1.309055e-02
253500.00,601000.00,1.213087e-02
253500.00,601500.00,1.124676e-02
253500.00,602000.00,1.046106e-02
253500.00,602500.00,9.802116e-03
253500.00,603000.00,9.302035e-03
253500.00,603500.00,8.993161e-03
253500.00,604000.00,8.906594e-03
253500.00,604500.00,9.069966e-03
253500.00,605000.00,9.504614e-03
253500.00,605500.00,1.022396e-02
253500.00,606000.00,1.122962e-02
253500.00,606500.00,1.251083e-02
253500.00,607000.00,1.404142e-02
253500.00,607500.00,1.577823e-02
253500.00,608000.00,1.766288e-02
253500.00,608500.00,1.962262e-02
253500.00,609000.00,2.157442e-02
253500.00,609500.00,2.343317e-02
253500.00,610000.00,2.511718e-02
253500.00,610500.00,2.655534e-02
253500.00,611000.00,2.769673e-02
253500.00,611500.00,2.851489e-02
253500.00,612000.00,2.901097e-02
253500.00,612500.00,2.921291e-02
253500.00,613000.00,2.917326e-02
253500.00,613500.00,2.896270e-02
253500.00,614000.00,2.866152e-02
253500.00,614500.00,2.834964e-02
253500.00,615000.00,2.809750e-02
253500.00,615500.00,2.795750e-02
254000.00,566500.00,9.231937e-03
254000.00,567000.00,9.463885e-03
254000.00,567500.00,9.915750e-03
254000.00,568000.00,1.056717e-02
254000.00,568500.00,1.138812e-02
254000.00,569000.00,1.234586e-02
254000.00,569500.00,1.340580e-02
254000.00,570000.00,1.453707e-02
254000.00,570500.00,1.571117e-02
254000.00,571000.00,1.690653e-02
254000.00,571500.00,1.810805e-02
254000.00,572000.00,1.930488e-02
254000.00,572500.00,2.049166e-02
254000.00,573000.00,2.166692e-02
254000.00,573500.00,2.283009e-02
254000.00,574000.00,2.398152e-02
254000.00,574500.00,2.512000e-02
254000.00,575000.00,2.624047e-02
254000.00,575500.00,2.733393e-02
254000.00,576000.00,2.838633e-02
254000.00,576500.00,2.937852e-02
254000.00,577000.00,3.028747e-02
254000.00,577500.00,3.108772e-02
254000.00,578000.00,3.175464e-02
254000.00,578500.00,3.226590e-02
254000.00,579000.00,3.260540e-02
254000.00,579500.00,3.276493e-02
254000.00,580000.00,3.274605e-02
254000.00,580500.00,3.256066e-02
254000.00,581000.00,3.223039e-02
254000.00,581500.00,3.178577e-02
254000.00,582000.00,3.126334e-02
254000.00,582500.00,3.070455e-02
254000.00,583000.00,3.015262e-02
254000.00,583500.00,2.964920e-02
254000.00,584000.00,2.923151e-02
254000.00,584500.00,2.893131e-02
254000.00,585000.00,2.877100e-02
254000.00,585500.00,2.876365e-02
254000.00,586000.00,2.891247e-02
254000.00,586500.00,2.920897e-02
254000.00,587000.00,2.963492e-02
254000.00,587500.00,3.016374e-02
254000.00,588000.00,3.076057e-02
254000.00,588500.00,3.138418e-02
254000.00,589000.00,3.199067e-02
254000.00,589500.00,3.253365e-02
254000.00,590000.00,3.296684e-02
254000.00,590500.00,3.324677e-02
254000.00,591000.00,3.333612e-02
254000.00,591500.00,3.320457e-02
254000.00,592000.00,3.283413e-02
254000.00,592500.00,3.221740e-02
254000.00,593000.00,3.136219e-02
254000.00,593500.00,3.028903e-02
254000.00,594000.00,2.903242e-02
254000.00,594500.00,2.763542e-02
254000.00,595000.00,2.614750e-02
254000.00,595500.00,2.461991e-02
254000.00,596000.00,2.309938e-02
254000.00,596500.00,2.162488e-02
254000.00,597000.00,2.022448e-02
254000.00,597500.00,1.891343e-02
254000.00,598000.00,1.769540e-02
254000.00,598500.00,1.656541e-02
254000.00,599000.00,1.551092e-02
254000.00,599500.00,1.451883e-02
254000.00,600000.00,1.358023e-02
254000.00,600500.00,1.269098e-02
254000.00,601000.00,1.185566e-02
254000.00,601500.00,1.108861e-02
254000.00,602000.00,1.041162e-02
254000.00,602500.00,9.852469e-03
254000.00,603000.00,9.443063e-03
254000.00,603500.00,9.215438e-03
254000.00,604000.00,9.199979e-03
254000.00,604500.00,9.422980e-03
254000.00,605000.00,9.903812e-03
254000.00,605500.00,1.065328e-02
254000.00,606000.00,1.167024e-02
254000.00,606500.00,1.294138e-02
254000.00,607000.00,1.443886e-02
254000.00,607500.00,1.611908e-02
254000.00,608000.00,1.792509e-02
254000.00,608500.00,1.978763e-02
254000.00,609000.00,2.162892e-02
254000.00,609500.00,2.337064e-02
254000.00,610000.00,2.493878e-02
254000.00,610500.00,2.626986e-02
254000.00,611000.00,2.731958e-02
254000.00,611500.00,2.806637e-02
254000.00,612000.00,2.851388e-02
254000.00,612500.00,2.868988e-02
254000.00,613000.00,2.864422e-02
254000.00,613500.00,2.844287e-02
254000.00,614000.00,2.816010e-02
254000.00,614500.00,2.786929e-02
254000.00,615000.00,2.763497e-02
254000.00,615500.00,2.750511e-02
254500.00,566500.00,9.279983e-03
254500.00,567000.00,9.509815e-03
254500.00,567500.00,9.957618e-03
254500.00,568000.00,1.060334e-02
254500.00,568500.00,1.141737e-02
254500.00,569000.00,1.236744e-02
254500.00,569500.00,1.341936e-02
254500.00,570000.00,1.454263e-02
254500.00,570500.00,1.570898e-02
254500.00,571000.00,1.689684e-02
254500.00,571500.00,1.809090e-02
254500.00,572000.00,1.927989e-02
254500.00,572500.00,2.045775e-02
254500.00,573000.00,2.162202e-02
254500.00,573500.00,2.277094e-02
254500.00,574000.00,2.390353e-02
254500.00,574500.00,2.501716e-02
254500.00,575000.00,2.610558e-02
254500.00,575500.00,2.715897e-02
254500.00,576000.00,2.816307e-02
254500.00,576500.00,2.909921e-02
254500.00,577000.00,2.994569e-02
254500.00,577500.00,3.067922e-02
254500.00,578000.00,3.127791e-02
254500.00,578500.00,3.172265e-02
254500.00,579000.00,3.200068e-02
254500.00,579500.00,3.210689e-02
254500.00,580000.00,3.204537e-02
254500.00,580500.00,3.182981e-02
254500.00,581000.00,3.148277e-02
254500.00,581500.00,3.103468e-02
254500.00,582000.00,3.052124e-02
254500.00,582500.00,2.998224e-02
254500.00,583000.00,2.945866e-02
254500.00,583500.00,2.898962e-02
254500.00,584000.00,2.860960e-02
254500.00,584500.00,2.834763e-02
254500.00,585000.00,2.822357e-02
254500.00,585500.00,2.824827e-02
254500.00,586000.00,2.842304e-02
254500.00,586500.00,2.873799e-02
254500.00,587000.00,2.917388e-02
254500.00,587500.00,2.970347e-02
254500.00,588000.00,3.029138e-02
254500.00,588500.00,3.089607e-02
254500.00,589000.00,3.147348e-02
254500.00,589500.00,3.197716e-02
254500.00,590000.00,3.236089e-02
254500.00,590500.00,3.258173e-02
254500.00,591000.00,3.260342e-02
254500.00,591500.00,3.239749e-02
254500.00,592000.00,3.194860e-02
254500.00,592500.00,3.125286e-02
254500.00,593000.00,3.032230e-02
254500.00,593500.00,2.918205e-02
254500.00,594000.00,2.787113e-02
254500.00,594500.00,2.643679e-02
254500.00,595000.00,2.493172e-02
254500.00,595500.00,2.340927e-02
254500.00,596000.00,2.191702e-02
254500.00,596500.00,2.049338e-02
254500.00,597000.00,1.916458e-02
254500.00,597500.00,1.794317e-02
254500.00,598000.00,1.682927e-02
254500.00,598500.00,1.581398e-02
254500.00,599000.00,1.488080e-02
254500.00,599500.00,1.401295e-02
254500.00,600000.00,1.319821e-02
254500.00,600500.00,1.242968e-02
254500.00,601000.00,1.170999e-02
254500.00,601500.00,1.105211e-02
254500.00,602000.00,1.047691e-02
254500.00,602500.00,1.001155e-02
254500.00,603000.00,9.687363e-03
254500.00,603500.00,9.535527e-03
254500.00,604000.00,9.585067e-03
254500.00,604500.00,9.860304e-03
254500.00,605000.00,1.037811e-02
254500.00,605500.00,1.114634e-02
254500.00,606000.00,1.216106e-02
254500.00,606500.00,1.340668e-02
254500.00,607000.00,1.485426e-02
254500.00,607500.00,1.646064e-02
254500.00,608000.00,1.817125e-02
254500.00,608500.00,1.992136e-02
254500.00,609000.00,2.163935e-02
254500.00,609500.00,2.325435e-02
254500.00,610000.00,2.470040e-02
254500.00,610500.00,2.592160e-02
254500.00,611000.00,2.687997e-02
254500.00,611500.00,2.755815e-02
254500.00,612000.00,2.796156e-02
254500.00,612500.00,2.811698e-02
254500.00,613000.00,2.807083e-02
254500.00,613500.00,2.788379e-02
254500.00,614000.00,2.762370e-02
254500.00,614500.00,2.735722e-02
254500.00,615000.00,2.714291e-02
254500.00,615500.00,2.702427e-02
255000.00,566500.00,9.301816e-03
255000.00,567000.00,9.529938e-03
255000.00,567500.00,9.974506e-03
255000.00,568000.00,1.061580e-02
255000.00,568500.00,1.142464e-02
255000.00,569000.00,1.236920e-02
255000.00,569500.00,1.341564e-02
255000.00,570000.00,1.453370e-02
255000.00,570500.00,1.569519e-02
255000.00,571000.00,1.687836e-02
255000.00,571500.00,1.806746e-02
255000.00,572000.00,1.925060e-02
255000.00,572500.00,2.042086e-02
255000.00,573000.00,2.157461e-02
255000.00,573500.00,2.270880e-02
255000.00,574000.00,2.382099e-02
255000.00,574500.00,2.490706e-02
255000.00,575000.00,2.595950e-02
255000.00,575500.00,2.696767e-02
255000.00,576000.00,2.791702e-02
255000.00,576500.00,2.878948e-02
255000.00,577000.00,2.956471e-02
255000.00,577500.00,3.022178e-02
255000.00,578000.00,3.074180e-02
255000.00,578500.00,3.110912e-02
255000.00,579000.00,3.131471e-02
255000.00,579500.00,3.135687e-02
255000.00,580000.00,3.124256e-02
255000.00,580500.00,3.098754e-02
255000.00,581000.00,3.061551e-02
255000.00,581500.00,3.015688e-02
255000.00,582000.00,2.964655e-02
255000.00,582500.00,2.912254e-02
255000.00,583000.00,2.862347e-02
255000.00,583500.00,2.818570e-02
255000.00,584000.00,2.784078e-02
255000.00,584500.00,2.761475e-02
255000.00,585000.00,2.752482e-02
255000.00,585500.00,2.757945e-02
255000.00,586000.00,2.777809e-02
255000.00,586500.00,2.810953e-02
255000.00,587000.00,2.855369e-02
255000.00,587500.00,2.908298e-02
255000.00,588000.00,2.966191e-02
255000.00,588500.00,3.024915e-02
255000.00,589000.00,3.080097e-02
255000.00,589500.00,3.127144e-02
255000.00,590000.00,3.161495e-02
255000.00,590500.00,3.178950e-02
255000.00,591000.00,3.176017e-02
255000.00,591500.00,3.150036e-02
255000.00,592000.00,3.099718e-02
255000.00,592500.00,3.024975e-02
255000.00,593000.00,2.927354e-02
255000.00,593500.00,2.809724e-02
255000.00,594000.00,2.676317e-02
255000.00,594500.00,2.532152e-02
255000.00,595000.00,2.382691e-02
255000.00,595500.00,2.233364e-02
255000.00,596000.00,2.088925e-02
255000.00,596500.00,1.953097e-02
255000.00,597000.00,1.828293e-02
255000.00,597500.00,1.715508e-02
255000.00,598000.00,1.614443e-02
