"","X.Network","Station","Location","Channel","Latitude","Longitude","Elevation","Depth","Azimuth","Dip","SensorDescription","Scale","ScaleFreq","ScaleUnits","SampleRate","StartTime","EndTime","End_date"
"244","NL","DBN",1,"HHN",52.1017,5.1767,3,0,0,0,"STS-2",6.29e+08,1,"M/S",100,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"245","NL","DBN",1,"HHZ",52.1017,5.1767,3,0,0,-90,"STS-2",6.29e+08,1,"M/S",100,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"246","NL","DBN",1,"LCE",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",1e+06,0,"S",1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"247","NL","DBN",1,"LCQ",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",1,0,"PERCENT",1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"248","NL","DBN",1,"LHE",52.1017,5.1767,3,0,90,0,"STS-2",6.29e+08,1,"M/S",1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"249","NL","DBN",1,"LHN",52.1017,5.1767,3,0,0,0,"STS-2",6.29e+08,1,"M/S",1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"250","NL","DBN",1,"LHZ",52.1017,5.1767,3,0,0,-90,"STS-2",6.29e+08,1,"M/S",1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"251","NL","DBN",1,"VCO",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",6.66667,0,"V",0.1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"252","NL","DBN",1,"VEA",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",1000,0,"A",0.1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"253","NL","DBN",1,"VEC",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",1000,0,"A",0.1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"254","NL","DBN",1,"VEP",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",6.66667,0,"V",0.1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"255","NL","DBN",1,"VFP",52.1017,5.1767,3,0,0,0,"Synthetic State of Health (SOH)",1,0.01,"COUNTS",0.1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"256","NL","DBN",1,"VKI",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",1,0,"CELSIUS",0.1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"257","NL","DBN",1,"VMU",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",10,0,"V",0.1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"258","NL","DBN",1,"VMV",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",10,0,"V",0.1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"259","NL","DBN",1,"VMW",52.1017,5.1767,3,0,0,0,"Quanterra 330 Linear Phase Composite w/baler SOH c",10,0,"V",0.1,"2018-07-01T00:00:00","2599-12-31T23:59:59","2599-12-31"
"262","NL","DBN01",1,"HDF",52.09887,5.17589,4,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-06-24T10:00:00","2599-12-31T23:59:59","2599-12-31"
"265","NL","DBN02",1,"HDF",52.09897,5.17621,3,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-06-24T10:00:00","2599-12-31T23:59:59","2599-12-31"
"268","NL","DBN03",1,"HDF",52.09897,5.17685,1,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-06-24T10:00:00","2599-12-31T23:59:59","2599-12-31"
"271","NL","DBN04",1,"HDF",52.09875,5.17683,2,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-06-24T10:00:00","2599-12-31T23:59:59","2599-12-31"
"274","NL","DBN05",1,"HDF",52.09842,5.17653,2,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-06-24T10:00:00","2599-12-31T23:59:59","2599-12-31"
"277","NL","DBN06",1,"HDF",52.09853,5.17623,3,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2016-06-24T10:00:00","2599-12-31T23:59:59","2599-12-31"
"279","NL","DL01",0,"HDF",52.06011,5.8873,52,-1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2017-07-14T10:00:00","2599-12-31T23:59:59","2599-12-31"
"281","NL","DL14",0,"HDF",52.05514,5.88275,49,-1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2017-07-14T10:00:00","2599-12-31T23:59:59","2599-12-31"
"283","NL","DL17",0,"HDF",52.06005,5.88747,49,-1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2017-07-14T10:00:00","2599-12-31T23:59:59","2599-12-31"
"284","NL","DOK",NA,"HG1",53.32729,5.985255,0.6,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"2021-09-30T00:00:00","2599-12-31T23:59:59","2599-12-31"
"285","NL","DOK",NA,"HG2",53.32729,5.985255,0.6,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"2021-09-30T00:00:00","2599-12-31T23:59:59","2599-12-31"
"286","NL","DOK",NA,"HGZ",53.32729,5.985255,0.6,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"2021-09-30T00:00:00","2599-12-31T23:59:59","2599-12-31"
"287","NL","DON",NA,"HG1",53.100493,6.542946,6.7,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"2021-01-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"288","NL","DON",NA,"HG2",53.100493,6.542946,6.7,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"2021-01-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"289","NL","DON",NA,"HGZ",53.100493,6.542946,6.7,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"2021-01-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"290","NL","DR010",NA,"HG1",52.7987,6.178458,1.7,0,0,0,"EpiS",106912.7668,1,"M/S**2",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"291","NL","DR010",NA,"HG2",52.7987,6.178458,1.7,0,90,0,"EpiS",106912.7668,1,"M/S**2",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"292","NL","DR010",NA,"HGZ",52.7987,6.178458,1.7,0,0,-90,"EpiS",106912.7668,1,"M/S**2",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"293","NL","DR011",NA,"HH1",52.7987,6.178458,1.7,50,241.5,0,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"294","NL","DR011",NA,"HH2",52.7987,6.178458,1.7,50,151.5,0,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"295","NL","DR011",NA,"HHZ",52.7987,6.178458,1.7,50,0,90,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"296","NL","DR012",NA,"HH1",52.7987,6.178458,1.7,100,257.4,0,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"297","NL","DR012",NA,"HH2",52.7987,6.178458,1.7,100,167.4,0,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"298","NL","DR012",NA,"HHZ",52.7987,6.178458,1.7,100,0,90,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"299","NL","DR013",NA,"HH1",52.7987,6.178458,1.7,150,345.2,0,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"300","NL","DR013",NA,"HH2",52.7987,6.178458,1.7,150,255.2,0,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"301","NL","DR013",NA,"HHZ",52.7987,6.178458,1.7,150,0,90,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"302","NL","DR014",NA,"HH1",52.7987,6.178458,1.7,200,351.2,0,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"303","NL","DR014",NA,"HH2",52.7987,6.178458,1.7,200,261.2,0,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"304","NL","DR014",NA,"HHZ",52.7987,6.178458,1.7,200,0,90,"SM6H",2.5e+08,10,"M/S",200,"2018-06-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"305","NL","DR020",NA,"HG1",52.703377,6.508147,11.2,0,0,0,"EpiS",427651.322,1,"M/S**2",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"306","NL","DR020",NA,"HG2",52.703377,6.508147,11.2,0,90,0,"EpiS",427651.322,1,"M/S**2",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"307","NL","DR020",NA,"HGZ",52.703377,6.508147,11.2,0,0,-90,"EpiS",427651.322,1,"M/S**2",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"308","NL","DR021",NA,"HH1",52.703377,6.508147,11.2,50,37.9,0,"SM6H",2.5e+08,10,"M/S",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"309","NL","DR021",NA,"HH2",52.703377,6.508147,11.2,50,307.9,0,"SM6H",2.5e+08,10,"M/S",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"310","NL","DR021",NA,"HHZ",52.703377,6.508147,11.2,50,0,90,"SM6H",2.5e+08,10,"M/S",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"311","NL","DR022",NA,"HH1",52.703377,6.508147,11.2,100,274,0,"SM6H",2.5e+08,10,"M/S",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"312","NL","DR022",NA,"HH2",52.703377,6.508147,11.2,100,184,0,"SM6H",2.5e+08,10,"M/S",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"313","NL","DR022",NA,"HHZ",52.703377,6.508147,11.2,100,0,90,"SM6H",2.5e+08,10,"M/S",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"314","NL","DR023",NA,"HH1",52.703377,6.508147,11.2,150,171.3,0,"SM6H",2.5e+08,10,"M/S",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"315","NL","DR023",NA,"HH2",52.703377,6.508147,11.2,150,81.3,0,"SM6H",2.5e+08,10,"M/S",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"316","NL","DR023",NA,"HHZ",52.703377,6.508147,11.2,150,0,90,"SM6H",2.5e+08,10,"M/S",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"317","NL","DR024",NA,"HH1",52.703377,6.508147,11.2,200,160.3,0,"SM6H",2.5e+08,10,"M/S",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"318","NL","DR024",NA,"HH2",52.703377,6.508147,11.2,200,70.3,0,"SM6H",2.5e+08,10,"M/S",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"319","NL","DR024",NA,"HHZ",52.703377,6.508147,11.2,200,0,90,"SM6H",2.5e+08,10,"M/S",200,"2019-06-20T00:00:00","2599-12-31T23:59:59","2599-12-31"
"320","NL","DR030",NA,"HG1",52.897564,6.308405,8.6,0,0,0,"EpiS",427651.322,1,"M/S**2",200,"2020-05-04T00:00:00","2599-12-31T23:59:59","2599-12-31"
"321","NL","DR030",NA,"HG2",52.897564,6.308405,8.6,0,90,0,"EpiS",427651.322,1,"M/S**2",200,"2020-05-04T00:00:00","2599-12-31T23:59:59","2599-12-31"
"322","NL","DR030",NA,"HGZ",52.897564,6.308405,8.6,0,0,-90,"EpiS",427651.322,1,"M/S**2",200,"2020-05-04T00:00:00","2599-12-31T23:59:59","2599-12-31"
"323","NL","DR031",NA,"HH1",52.897564,6.308405,8.6,50,90,0,"SM6H",2.5e+08,10,"M/S",200,"2020-05-04T00:00:00","2599-12-31T23:59:59","2599-12-31"
"324","NL","DR031",NA,"HH2",52.897564,6.308405,8.6,50,0,0,"SM6H",2.5e+08,10,"M/S",200,"2020-05-04T00:00:00","2599-12-31T23:59:59","2599-12-31"
"325","NL","DR031",NA,"HHZ",52.897564,6.308405,8.6,50,0,90,"SM6H",2.5e+08,10,"M/S",200,"2020-05-04T00:00:00","2599-12-31T23:59:59","2599-12-31"
"326","NL","DR032",NA,"HH1",52.897564,6.308405,8.6,100,90,0,"SM6H",2.5e+08,10,"M/S",200,"2020-05-04T00:00:00","2599-12-31T23:59:59","2599-12-31"
"327","NL","DR032",NA,"HH2",52.897564,6.308405,8.6,100,0,0,"SM6H",2.5e+08,10,"M/S",200,"2020-05-04T00:00:00","2599-12-31T23:59:59","2599-12-31"
"328","NL","DR032",NA,"HHZ",52.897564,6.308405,8.6,100,0,90,"SM6H",2.5e+08,10,"M/S",200,"2020-05-04T00:00:00","2599-12-31T23:59:59","2599-12-31"
"329","NL","DR033",NA,"HH1",52.897564,6.308405,8.6,150,90,0,"SM6H",2.5e+08,10,"M/S",200,"2020-05-04T00:00:00","2599-12-31T23:59:59","2599-12-31"
"330","NL","DR033",NA,"HH2",52.897564,6.308405,8.6,150,0,0,"SM6H",2.5e+08,10,"M/S",200,"2020-05-04T00:00:00","2599-12-31T23:59:59","2599-12-31"
"331","NL","DR033",NA,"HHZ",52.897564,6.308405,8.6,150,0,90,"SM6H",2.5e+08,10,"M/S",200,"2020-05-04T00:00:00","2599-12-31T23:59:59","2599-12-31"
"332","NL","DR034",NA,"HH1",52.897564,6.308405,8.6,200,90,0,"SM6H",2.5e+08,10,"M/S",200,"2020-05-04T00:00:00","2599-12-31T23:59:59","2599-12-31"
"333","NL","DR034",NA,"HH2",52.897564,6.308405,8.6,200,0,0,"SM6H",2.5e+08,10,"M/S",200,"2020-05-04T00:00:00","2599-12-31T23:59:59","2599-12-31"
"334","NL","DR034",NA,"HHZ",52.897564,6.308405,8.6,200,0,90,"SM6H",2.5e+08,10,"M/S",200,"2020-05-04T00:00:00","2599-12-31T23:59:59","2599-12-31"
"335","NL","DRA",NA,"HG1",53.120205,6.103262,1.4,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"2020-03-23T00:00:00","2599-12-31T23:59:59","2599-12-31"
"336","NL","DRA",NA,"HG2",53.120205,6.103262,1.4,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"2020-03-23T00:00:00","2599-12-31T23:59:59","2599-12-31"
"337","NL","DRA",NA,"HGZ",53.120205,6.103262,1.4,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"2020-03-23T00:00:00","2599-12-31T23:59:59","2599-12-31"
"338","NL","EETW",NA,"HG1",53.334777,6.105404,0.1,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"2020-04-14T00:00:00","2599-12-31T23:59:59","2599-12-31"
"339","NL","EETW",NA,"HG2",53.334777,6.105404,0.1,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"2020-04-14T00:00:00","2599-12-31T23:59:59","2599-12-31"
"340","NL","EETW",NA,"HGZ",53.334777,6.105404,0.1,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"2020-04-14T00:00:00","2599-12-31T23:59:59","2599-12-31"
"341","NL","ELE",NA,"HG1",52.956616,6.577619,12.3,0,0,0,"EpiS",427693.0101,1,"M/S**2",200,"2019-01-11T00:00:00","2599-12-31T23:59:59","2599-12-31"
"342","NL","ELE",NA,"HG2",52.956616,6.577619,12.3,0,90,0,"EpiS",427693.0101,1,"M/S**2",200,"2019-01-11T00:00:00","2599-12-31T23:59:59","2599-12-31"
"343","NL","ELE",NA,"HGZ",52.956616,6.577619,12.3,0,0,-90,"EpiS",427693.0101,1,"M/S**2",200,"2019-01-11T00:00:00","2599-12-31T23:59:59","2599-12-31"
"350","NL","ENM1",1,"HHE",53.4064,6.4817,1,50,212,0,"SM6",90600000,10,"M/S",200,"2016-05-04T09:00:00","2599-12-31T23:59:59","2599-12-31"
"351","NL","ENM1",1,"HHN",53.4064,6.4817,1,50,122,0,"SM6",90600000,10,"M/S",200,"2016-05-04T09:00:00","2599-12-31T23:59:59","2599-12-31"
"352","NL","ENM1",1,"HHZ",53.4064,6.4817,1,50,0,-90,"SM6",90600000,10,"M/S",200,"2016-05-04T09:00:00","2599-12-31T23:59:59","2599-12-31"
"359","NL","ENM2",1,"HHE",53.4064,6.4817,1,100,267,0,"SM6",90600000,10,"M/S",200,"2016-05-04T09:00:00","2599-12-31T23:59:59","2599-12-31"
"360","NL","ENM2",1,"HHN",53.4064,6.4817,1,100,177,0,"SM6",90600000,10,"M/S",200,"2016-05-04T09:00:00","2599-12-31T23:59:59","2599-12-31"
"361","NL","ENM2",1,"HHZ",53.4064,6.4817,1,100,0,-90,"SM6",90600000,10,"M/S",200,"2016-05-04T09:00:00","2599-12-31T23:59:59","2599-12-31"
"368","NL","ENM3",1,"HHE",53.4064,6.4817,1,150,254,0,"SM6",90600000,10,"M/S",200,"2016-05-04T09:00:00","2599-12-31T23:59:59","2599-12-31"
"369","NL","ENM3",1,"HHN",53.4064,6.4817,1,150,164,0,"SM6",90600000,10,"M/S",200,"2016-05-04T09:00:00","2599-12-31T23:59:59","2599-12-31"
"370","NL","ENM3",1,"HHZ",53.4064,6.4817,1,150,0,-90,"SM6",90600000,10,"M/S",200,"2016-05-04T09:00:00","2599-12-31T23:59:59","2599-12-31"
"377","NL","ENM4",1,"HHE",53.4064,6.4817,1,200,181,0,"SM6",90600000,10,"M/S",200,"2016-05-04T09:00:00","2599-12-31T23:59:59","2599-12-31"
"378","NL","ENM4",1,"HHN",53.4064,6.4817,1,200,91,0,"SM6",90600000,10,"M/S",200,"2016-05-04T09:00:00","2599-12-31T23:59:59","2599-12-31"
"379","NL","ENM4",1,"HHZ",53.4064,6.4817,1,200,0,-90,"SM6",90600000,10,"M/S",200,"2016-05-04T09:00:00","2599-12-31T23:59:59","2599-12-31"
"387","NL","ENV1",1,"HHE",52.8944,6.6337,17,50,232,0,"SM6",90600000,10,"M/S",200,"2016-06-16T07:00:00","2599-12-31T23:59:59","2599-12-31"
"388","NL","ENV1",1,"HHN",52.8944,6.6337,17,50,142,0,"SM6",90600000,10,"M/S",200,"2016-06-16T07:00:00","2599-12-31T23:59:59","2599-12-31"
"389","NL","ENV1",1,"HHZ",52.8944,6.6337,17,50,0,-90,"SM6",90600000,10,"M/S",200,"2016-06-16T07:00:00","2599-12-31T23:59:59","2599-12-31"
"396","NL","ENV2",1,"HHE",52.8944,6.6337,17,100,247,0,"SM6",90600000,10,"M/S",200,"2016-06-16T07:00:00","2599-12-31T23:59:59","2599-12-31"
"397","NL","ENV2",1,"HHN",52.8944,6.6337,17,100,157,0,"SM6",90600000,10,"M/S",200,"2016-06-16T07:00:00","2599-12-31T23:59:59","2599-12-31"
"398","NL","ENV2",1,"HHZ",52.8944,6.6337,17,100,0,-90,"SM6",90600000,10,"M/S",200,"2016-06-16T07:00:00","2599-12-31T23:59:59","2599-12-31"
"405","NL","ENV3",1,"HHE",52.8944,6.6337,17,150,117,0,"SM6",90600000,10,"M/S",200,"2016-06-16T07:00:00","2599-12-31T23:59:59","2599-12-31"
"406","NL","ENV3",1,"HHN",52.8944,6.6337,17,150,27,0,"SM6",90600000,10,"M/S",200,"2016-06-16T07:00:00","2599-12-31T23:59:59","2599-12-31"
"407","NL","ENV3",1,"HHZ",52.8944,6.6337,17,150,0,-90,"SM6",90600000,10,"M/S",200,"2016-06-16T07:00:00","2599-12-31T23:59:59","2599-12-31"
"414","NL","ENV4",1,"HHE",52.8944,6.6337,17,200,221,0,"SM6",90600000,10,"M/S",200,"2016-06-16T07:00:00","2599-12-31T23:59:59","2599-12-31"
"415","NL","ENV4",1,"HHN",52.8944,6.6337,17,200,131,0,"SM6",90600000,10,"M/S",200,"2016-06-16T07:00:00","2599-12-31T23:59:59","2599-12-31"
"416","NL","ENV4",1,"HHZ",52.8944,6.6337,17,200,0,-90,"SM6",90600000,10,"M/S",200,"2016-06-16T07:00:00","2599-12-31T23:59:59","2599-12-31"
"418","NL","EVK",NA,"HG1",53.079679,6.811594,2.1,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"2022-03-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"419","NL","EVK",NA,"HG2",53.079679,6.811594,2.1,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"2022-03-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"420","NL","EVK",NA,"HGZ",53.079679,6.811594,2.1,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"2022-03-25T00:00:00","2599-12-31T23:59:59","2599-12-31"
"422","NL","EXL01",0,"HDF",52.908069,6.865355,6,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2017-07-20T18:00:00","2599-12-31T23:59:59","2599-12-31"
"424","NL","EXL02",0,"HDF",52.906795,6.865549,7,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2017-07-20T18:00:00","2599-12-31T23:59:59","2599-12-31"
"426","NL","EXL03",0,"HDF",52.90829,6.86401,6,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2017-07-20T18:00:00","2599-12-31T23:59:59","2599-12-31"
"428","NL","EXL04",0,"HDF",52.906704,6.865989,4,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2017-07-20T18:00:00","2599-12-31T23:59:59","2599-12-31"
"430","NL","EXL05",0,"HDF",52.908257,6.867829,6,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2017-07-20T18:00:00","2599-12-31T23:59:59","2599-12-31"
"432","NL","EXL06",0,"HDF",52.907097,6.865533,6,1,0,-90,"KNMI microbarometer",7425.051676,1,"PA",100,"2017-07-20T18:00:00","2599-12-31T23:59:59","2599-12-31"
"433","NL","FDG1",0,"HHE",53.2562,5.5481,1,30,90,0,"SM6",1.07e+08,10,"M/S",100,"2009-10-13T00:00:00","2599-12-31T23:59:59","2599-12-31"
"434","NL","FDG1",0,"HHN",53.2562,5.5481,1,30,0,0,"SM6",1.07e+08,10,"M/S",100,"2009-10-13T00:00:00","2599-12-31T23:59:59","2599-12-31"
"435","NL","FDG1",0,"HHZ",53.2562,5.5481,1,30,0,-90,"SM6",1.07e+08,10,"M/S",100,"2009-10-13T00:00:00","2599-12-31T23:59:59","2599-12-31"
"436","NL","FDG2",0,"HHE",53.2562,5.5481,1,60,90,0,"SM6",1.07e+08,10,"M/S",100,"2009-10-13T00:00:00","2599-12-31T23:59:59","2599-12-31"
"437","NL","FDG2",0,"HHN",53.2562,5.5481,1,60,0,0,"SM6",1.07e+08,10,"M/S",100,"2009-10-13T00:00:00","2599-12-31T23:59:59","2599-12-31"
"438","NL","FDG2",0,"HHZ",53.2562,5.5481,1,60,0,-90,"SM6",1.07e+08,10,"M/S",100,"2009-10-13T00:00:00","2599-12-31T23:59:59","2599-12-31"
"439","NL","FDG3",0,"HHE",53.2562,5.5481,1,90,90,0,"SM6",1.07e+08,10,"M/S",100,"2009-10-13T00:00:00","2599-12-31T23:59:59","2599-12-31"
"440","NL","FDG3",0,"HHN",53.2562,5.5481,1,90,0,0,"SM6",1.07e+08,10,"M/S",100,"2009-10-13T00:00:00","2599-12-31T23:59:59","2599-12-31"
"441","NL","FDG3",0,"HHZ",53.2562,5.5481,1,90,0,-90,"SM6",1.07e+08,10,"M/S",100,"2009-10-13T00:00:00","2599-12-31T23:59:59","2599-12-31"
"442","NL","FDG4",0,"HHE",53.2562,5.5481,1,120,90,0,"SM6",1.07e+08,10,"M/S",100,"2009-10-13T00:00:00","2599-12-31T23:59:59","2599-12-31"
"443","NL","FDG4",0,"HHN",53.2562,5.5481,1,120,0,0,"SM6",1.07e+08,10,"M/S",100,"2009-10-13T00:00:00","2599-12-31T23:59:59","2599-12-31"
"444","NL","FDG4",0,"HHZ",53.2562,5.5481,1,120,0,-90,"SM6",1.07e+08,10,"M/S",100,"2009-10-13T00:00:00","2599-12-31T23:59:59","2599-12-31"
"445","NL","FDKD",NA,"HG1",52.848339,6.17885,5.9,0,0,0,"EpiS",427819.209,1,"M/S**2",200,"2020-11-10T00:00:00","2599-12-31T23:59:59","2599-12-31"
"446","NL","FDKD",NA,"HG2",52.848339,6.17885,5.9,0,90,0,"EpiS",427819.209,1,"M/S**2",200,"2020-11-10T00:00:00","2599-12-31T23:59:59","2599-12-31"
"447","NL","FDKD",NA,"HGZ",52.848339,6.17885,5.9,0,0,-90,"EpiS",427819.209,1,"M/S**2",200,"2020-11-10T00:00:00","2599-12-31T23:59:59","2599-12-31"
"448","NL","FR010",NA,"HG1",53.142396,5.886762,-0.5,0,0,0,"EpiS",427651.322,1,"M/S**2",200,"2019-06-14T00:00:00","2599-12-31T23:59:59","2599-12-31"
"449","NL","FR010",NA,"HG2",53.142396,5.886762,-0.5,0,90,0,"EpiS",427651.322,1,"M/S**2",200,"2019-06-14T00:00:00","2599-12-31T23:59:59","2599-12-31"
"450","NL","FR010",NA,"HGZ",53.142396,5.886762,-0.5,0,0,-90,"EpiS",427651.322,1,"M/S**2",200,"2019-06-14T00:00:00","2599-12-31T23:59:59","2599-12-31"
"451","NL","FR011",NA,"HH1",53.142396,5.886762,-0.5,50,219,0,"SM6H",2.5e+08,10,"M/S",200,"2019-06-14T00:00:00","2599-12-31T23:59:59","2599-12-31"
"452","NL","FR011",NA,"HH2",53.142396,5.886762,-0.5,50,129,0,"SM6H",2.5e+08,10,"M/S",200,"2019-06-14T00:00:00","2599-12-31T23:59:59","2599-12-31"
"453","NL","FR011",NA,"HHZ",53.142396,5.886762,-0.5,50,0,90,"SM6H",2.5e+08,10,"M/S",200,"2019-06-14T00:00:00","2599-12-31T23:59:59","2599-12-31"
"454","NL","FR012",NA,"HH1",53.142396,5.886762,-0.5,100,337.2,0,"SM6H",2.5e+08,10,"M/S",200,"2019-06-14T00:00:00","2599-12-31T23:59:59","2599-12-31"
"455","NL","FR012",NA,"HH2",53.142396,5.886762,-0.5,100,247.2,0,"SM6H",2.5e+08,10,"M/S",200,"2019-06-14T00:00:00","2599-12-31T23:59:59","2599-12-31"
"456","NL","FR012",NA,"HHZ",53.142396,5.886762,-0.5,100,0,90,"SM6H",2.5e+08,10,"M/S",200,"2019-06-14T00:00:00","2599-12-31T23:59:59","2599-12-31"
"457","NL","FR013",NA,"HH1",53.142396,5.886762,-0.5,150,345.1,0,"SM6H",2.5e+08,10,"M/S",200,"2019-06-14T00:00:00","2599-12-31T23:59:59","2599-12-31"
"458","NL","FR013",NA,"HH2",53.142396,5.886762,-0.5,150,255.1,0,"SM6H",2.5e+08,10,"M/S",200,"2019-06-14T00:00:00","2599-12-31T23:59:59","2599-12-31"
"459","NL","FR013",NA,"HHZ",53.142396,5.886762,-0.5,150,0,90,"SM6H",2.5e+08,10,"M/S",200,"2019-06-14T00:00:00","2599-12-31T23:59:59","2599-12-31"
