"","Network","Station","Channel","Latitude","Longitude","StartTime","EndTime","Xcoord","Ycoord","Channel3","Start_Year","End_Year","Start_date","End_date"
"2782","NL","STR","HGZ",51.74369,4.557321,"2020-10-15T00:00:00","2599-12-31T23:59:59",97685.73126,417546.4828,"Z",2020,2599,"2020-10-15","2599-12-31"
"2783","NL","SUH1","HHZ",53.2113,6.211,"2009-08-26T00:00:00","2016-06-13T14:00:00",210035.6281,580833.8017,"Z",2009,2016,"2009-08-26","2016-06-13"
"2784","NL","SUH1","HHZ",53.2113,6.211,"2016-06-13T14:00:00","2599-12-31T23:59:59",210035.6281,580833.8017,"Z",2016,2599,"2016-06-13","2599-12-31"
"2785","NL","SUH2","HHZ",53.2113,6.211,"2009-08-26T00:00:00","2016-06-13T14:00:00",210035.6281,580833.8017,"Z",2009,2016,"2009-08-26","2016-06-13"
"2786","NL","SUH2","HHZ",53.2113,6.211,"2016-06-13T14:00:00","2599-12-31T23:59:59",210035.6281,580833.8017,"Z",2016,2599,"2016-06-13","2599-12-31"
"2787","NL","SUH3","HHZ",53.2113,6.211,"2009-08-26T00:00:00","2016-06-13T14:00:00",210035.6281,580833.8017,"Z",2009,2016,"2009-08-26","2016-06-13"
"2788","NL","SUH3","HHZ",53.2113,6.211,"2016-06-13T14:00:00","2599-12-31T23:59:59",210035.6281,580833.8017,"Z",2016,2599,"2016-06-13","2599-12-31"
"2789","NL","SUH4","HHZ",53.2113,6.211,"2009-08-26T00:00:00","2016-06-13T14:00:00",210035.6281,580833.8017,"Z",2009,2016,"2009-08-26","2016-06-13"
"2790","NL","SUH4","HHZ",53.2113,6.211,"2016-06-13T14:00:00","2599-12-31T23:59:59",210035.6281,580833.8017,"Z",2016,2599,"2016-06-13","2599-12-31"
"2791","NL","T010","HGZ",52.464256,6.740072,"2015-12-08T00:00:00","2599-12-31T23:59:59",246936.7165,498248.9232,"Z",2015,2599,"2015-12-08","2599-12-31"
"2792","NL","T011","HHZ",52.464256,6.740072,"2015-12-08T00:00:00","2599-12-31T23:59:59",246936.7165,498248.9232,"Z",2015,2599,"2015-12-08","2599-12-31"
"2793","NL","T012","HHZ",52.464256,6.740072,"2015-12-08T00:00:00","2599-12-31T23:59:59",246936.7165,498248.9232,"Z",2015,2599,"2015-12-08","2599-12-31"
"2794","NL","T013","HHZ",52.464256,6.740072,"2015-12-08T00:00:00","2599-12-31T23:59:59",246936.7165,498248.9232,"Z",2015,2599,"2015-12-08","2599-12-31"
"2795","NL","T014","HHZ",52.464256,6.740072,"2015-12-08T00:00:00","2599-12-31T23:59:59",246936.7165,498248.9232,"Z",2015,2599,"2015-12-08","2599-12-31"
"2796","NL","T020","HGZ",52.463356,6.978702,"2016-01-13T00:00:00","2599-12-31T23:59:59",263153.7872,498478.5866,"Z",2016,2599,"2016-01-13","2599-12-31"
"2797","NL","T021","HHZ",52.463356,6.978702,"2016-01-13T00:00:00","2599-12-31T23:59:59",263153.7872,498478.5866,"Z",2016,2599,"2016-01-13","2599-12-31"
"2798","NL","T022","HHZ",52.463356,6.978702,"2016-01-13T00:00:00","2599-12-31T23:59:59",263153.7872,498478.5866,"Z",2016,2599,"2016-01-13","2599-12-31"
"2799","NL","T023","HHZ",52.463356,6.978702,"2016-01-13T00:00:00","2599-12-31T23:59:59",263153.7872,498478.5866,"Z",2016,2599,"2016-01-13","2599-12-31"
"2800","NL","T024","HHZ",52.463356,6.978702,"2016-01-13T00:00:00","2599-12-31T23:59:59",263153.7872,498478.5866,"Z",2016,2599,"2016-01-13","2599-12-31"
"2801","NL","T030","HGZ",52.42968,6.79178,"2015-12-08T00:00:00","2599-12-31T23:59:59",250524.9632,494469.2009,"Z",2015,2599,"2015-12-08","2599-12-31"
"2802","NL","T031","HHZ",52.42968,6.79178,"2015-12-08T00:00:00","2599-12-31T23:59:59",250524.9632,494469.2009,"Z",2015,2599,"2015-12-08","2599-12-31"
"2803","NL","T032","HHZ",52.42968,6.79178,"2015-12-08T00:00:00","2599-12-31T23:59:59",250524.9632,494469.2009,"Z",2015,2599,"2015-12-08","2599-12-31"
"2804","NL","T033","HHZ",52.42968,6.79178,"2015-12-08T00:00:00","2599-12-31T23:59:59",250524.9632,494469.2009,"Z",2015,2599,"2015-12-08","2599-12-31"
"2805","NL","T034","HHZ",52.42968,6.79178,"2015-12-08T00:00:00","2599-12-31T23:59:59",250524.9632,494469.2009,"Z",2015,2599,"2015-12-08","2599-12-31"
"2806","NL","T040","HGZ",52.437466,6.89045,"2016-01-13T00:00:00","2599-12-31T23:59:59",257216.8566,495470.1327,"Z",2016,2599,"2016-01-13","2599-12-31"
"2807","NL","T041","HHZ",52.437466,6.89045,"2016-01-13T00:00:00","2599-12-31T23:59:59",257216.8566,495470.1327,"Z",2016,2599,"2016-01-13","2599-12-31"
"2808","NL","T042","HHZ",52.437466,6.89045,"2016-01-13T00:00:00","2599-12-31T23:59:59",257216.8566,495470.1327,"Z",2016,2599,"2016-01-13","2599-12-31"
"2809","NL","T043","HHZ",52.437466,6.89045,"2016-01-13T00:00:00","2599-12-31T23:59:59",257216.8566,495470.1327,"Z",2016,2599,"2016-01-13","2599-12-31"
"2810","NL","T044","HHZ",52.437466,6.89045,"2016-01-13T00:00:00","2599-12-31T23:59:59",257216.8566,495470.1327,"Z",2016,2599,"2016-01-13","2599-12-31"
"2811","NL","T050","HGZ",52.380554,6.905661,"2015-12-08T00:00:00","2599-12-31T23:59:59",258383.8298,489160.3366,"Z",2015,2599,"2015-12-08","2599-12-31"
"2812","NL","T051","HHZ",52.380554,6.905661,"2015-12-08T00:00:00","2599-12-31T23:59:59",258383.8298,489160.3366,"Z",2015,2599,"2015-12-08","2599-12-31"
"2813","NL","T052","HHZ",52.380554,6.905661,"2015-12-08T00:00:00","2599-12-31T23:59:59",258383.8298,489160.3366,"Z",2015,2599,"2015-12-08","2599-12-31"
"2814","NL","T053","HHZ",52.380554,6.905661,"2015-12-08T00:00:00","2599-12-31T23:59:59",258383.8298,489160.3366,"Z",2015,2599,"2015-12-08","2599-12-31"
"2815","NL","T054","HHZ",52.380554,6.905661,"2015-12-08T00:00:00","2599-12-31T23:59:59",258383.8298,489160.3366,"Z",2015,2599,"2015-12-08","2599-12-31"
"2816","NL","T060","HGZ",52.343227,6.909716,"2016-02-04T00:00:00","2599-12-31T23:59:59",258747.1691,485013.5992,"Z",2016,2599,"2016-02-04","2599-12-31"
"2817","NL","T061","HHZ",52.343227,6.909716,"2016-02-04T00:00:00","2599-12-31T23:59:59",258747.1691,485013.5992,"Z",2016,2599,"2016-02-04","2599-12-31"
"2818","NL","T062","HHZ",52.343227,6.909716,"2016-02-04T00:00:00","2599-12-31T23:59:59",258747.1691,485013.5992,"Z",2016,2599,"2016-02-04","2599-12-31"
"2819","NL","T063","HHZ",52.343227,6.909716,"2016-02-04T00:00:00","2599-12-31T23:59:59",258747.1691,485013.5992,"Z",2016,2599,"2016-02-04","2599-12-31"
"2820","NL","T064","HHZ",52.343227,6.909716,"2016-02-04T00:00:00","2599-12-31T23:59:59",258747.1691,485013.5992,"Z",2016,2599,"2016-02-04","2599-12-31"
"2821","NL","T080","HGZ",52.38933,6.996486,"2016-04-07T00:00:00","2599-12-31T23:59:59",264545.246,490270.1443,"Z",2016,2599,"2016-04-07","2599-12-31"
"2822","NL","T081","HHZ",52.38933,6.996486,"2016-04-07T00:00:00","2599-12-31T23:59:59",264545.246,490270.1443,"Z",2016,2599,"2016-04-07","2599-12-31"
"2823","NL","T082","HHZ",52.38933,6.996486,"2016-04-07T00:00:00","2599-12-31T23:59:59",264545.246,490270.1443,"Z",2016,2599,"2016-04-07","2599-12-31"
"2824","NL","T083","HHZ",52.38933,6.996486,"2016-04-07T00:00:00","2599-12-31T23:59:59",264545.246,490270.1443,"Z",2016,2599,"2016-04-07","2599-12-31"
"2825","NL","T084","HHZ",52.38933,6.996486,"2016-04-07T00:00:00","2599-12-31T23:59:59",264545.246,490270.1443,"Z",2016,2599,"2016-04-07","2599-12-31"
"2826","NL","TERZ","BHZ",50.756763,5.906114,"2019-06-03T00:00:00","2599-12-31T23:59:59",191618.7609,307553.1646,"Z",2019,2599,"2019-06-03","2599-12-31"
"2827","NL","TERZ","HHZ",50.756763,5.906114,"2019-06-03T00:00:00","2599-12-31T23:59:59",191618.7609,307553.1646,"Z",2019,2599,"2019-06-03","2599-12-31"
"2828","NL","TERZ","BHZ",50.756763,5.906114,"2019-06-19T00:00:00","2599-12-31T23:59:59",191618.7609,307553.1646,"Z",2019,2599,"2019-06-19","2599-12-31"
"2829","NL","TERZ","HHZ",50.756763,5.906114,"2019-06-19T00:00:00","2599-12-31T23:59:59",191618.7609,307553.1646,"Z",2019,2599,"2019-06-19","2599-12-31"
"2830","NL","TERZ","LHZ",50.756763,5.906114,"2019-06-19T00:00:00","2599-12-31T23:59:59",191618.7609,307553.1646,"Z",2019,2599,"2019-06-19","2599-12-31"
"2831","NL","TWZL","HGZ",53.232544,6.092683,"2020-06-26T00:00:00","2599-12-31T23:59:59",202108.1834,583114.049,"Z",2020,2599,"2020-06-26","2599-12-31"
"2832","NL","UTRP","HGZ",53.096883,6.184182,"2020-03-06T00:00:00","2599-12-31T23:59:59",208384.8773,568080.9969,"Z",2020,2599,"2020-03-06","2599-12-31"
"2833","NL","VBG1","HHZ",52.544,6.6693,"1995-04-28T00:00:00","2010-09-01T00:00:00",241970.4472,507033.3713,"Z",1995,2010,"1995-04-28","2010-09-01"
"2834","NL","VBG1","HHZ",52.544,6.6693,"2010-09-01T00:00:00","2016-06-16T10:00:00",241970.4472,507033.3713,"Z",2010,2016,"2010-09-01","2016-06-16"
"2835","NL","VBG1","HHZ",52.544,6.6693,"2016-06-16T10:00:00","2599-12-31T23:59:59",241970.4472,507033.3713,"Z",2016,2599,"2016-06-16","2599-12-31"
"2836","NL","VBG2","HHZ",52.544,6.6693,"1995-04-28T00:00:00","2010-09-01T00:00:00",241970.4472,507033.3713,"Z",1995,2010,"1995-04-28","2010-09-01"
"2837","NL","VBG2","HHZ",52.544,6.6693,"2010-09-01T00:00:00","2016-06-16T10:00:00",241970.4472,507033.3713,"Z",2010,2016,"2010-09-01","2016-06-16"
"2838","NL","VBG2","HHZ",52.544,6.6693,"2016-06-16T10:00:00","2599-12-31T23:59:59",241970.4472,507033.3713,"Z",2016,2599,"2016-06-16","2599-12-31"
"2839","NL","VBG3","HHZ",52.544,6.6693,"1995-04-28T00:00:00","2010-09-01T00:00:00",241970.4472,507033.3713,"Z",1995,2010,"1995-04-28","2010-09-01"
"2840","NL","VBG3","HHZ",52.544,6.6693,"2010-09-01T00:00:00","2016-06-16T10:00:00",241970.4472,507033.3713,"Z",2010,2016,"2010-09-01","2016-06-16"
"2841","NL","VBG3","HHZ",52.544,6.6693,"2016-06-16T10:00:00","2599-12-31T23:59:59",241970.4472,507033.3713,"Z",2016,2599,"2016-06-16","2599-12-31"
"2842","NL","VBG4","HHZ",52.544,6.6693,"1995-04-28T00:00:00","2010-09-01T00:00:00",241970.4472,507033.3713,"Z",1995,2010,"1995-04-28","2010-09-01"
"2843","NL","VBG4","HHZ",52.544,6.6693,"2010-09-01T00:00:00","2016-06-16T10:00:00",241970.4472,507033.3713,"Z",2010,2016,"2010-09-01","2016-06-16"
"2844","NL","VBG4","HHZ",52.544,6.6693,"2016-06-16T10:00:00","2599-12-31T23:59:59",241970.4472,507033.3713,"Z",2016,2599,"2016-06-16","2599-12-31"
"2845","NL","VEN2","HHZ",51.4283,6.0937,"2012-05-08T00:00:00","2017-07-06T00:00:00",204133.6658,382370.0141,"Z",2012,2017,"2012-05-08","2017-07-06"
"2846","NL","VEN2","LHZ",51.4283,6.0937,"2012-05-08T00:00:00","2017-07-06T00:00:00",204133.6658,382370.0141,"Z",2012,2017,"2012-05-08","2017-07-06"
"2847","NL","VHP","HGZ",53.095674,5.955347,"2020-11-10T00:00:00","2599-12-31T23:59:59",193057.8358,567801.2966,"Z",2020,2599,"2020-11-10","2599-12-31"
"2848","NL","VKB","BHZ",50.8669,5.7847,"2011-06-01T12:00:00","2599-12-31T23:59:59",182984.3563,319752.1699,"Z",2011,2599,"2011-06-01","2599-12-31"
"2849","NL","VKB","HHZ",50.8669,5.7847,"2011-06-01T12:00:00","2599-12-31T23:59:59",182984.3563,319752.1699,"Z",2011,2599,"2011-06-01","2599-12-31"
"2850","NL","VKB","LHZ",50.8669,5.7847,"2011-06-01T12:00:00","2599-12-31T23:59:59",182984.3563,319752.1699,"Z",2011,2599,"2011-06-01","2599-12-31"
"2851","NL","VLD","HGZ",52.866799,6.215673,"2020-11-10T00:00:00","2599-12-31T23:59:59",210788.276,542501.8195,"Z",2020,2599,"2020-11-10","2599-12-31"
"2852","NL","VLW1","HHZ",52.9682,7.0972,"1995-05-23T00:00:00","2010-10-29T00:00:00",269876.4251,554827.0522,"Z",1995,2010,"1995-05-23","2010-10-29"
"2853","NL","VLW1","HHZ",52.9682,7.0972,"2010-10-29T00:00:00","2016-06-15T07:00:00",269876.4251,554827.0522,"Z",2010,2016,"2010-10-29","2016-06-15"
"2854","NL","VLW1","HHZ",52.9682,7.0972,"2016-06-15T07:00:00","2599-12-31T23:59:59",269876.4251,554827.0522,"Z",2016,2599,"2016-06-15","2599-12-31"
"2855","NL","VLW2","HHZ",52.9682,7.0972,"1995-05-23T00:00:00","2010-10-29T00:00:00",269876.4251,554827.0522,"Z",1995,2010,"1995-05-23","2010-10-29"
"2856","NL","VLW2","HHZ",52.9682,7.0972,"2010-10-29T00:00:00","2016-06-15T07:00:00",269876.4251,554827.0522,"Z",2010,2016,"2010-10-29","2016-06-15"
"2857","NL","VLW2","HHZ",52.9682,7.0972,"2016-06-15T07:00:00","2599-12-31T23:59:59",269876.4251,554827.0522,"Z",2016,2599,"2016-06-15","2599-12-31"
"2858","NL","VLW3","HHZ",52.9682,7.0972,"1995-05-23T00:00:00","2010-10-29T00:00:00",269876.4251,554827.0522,"Z",1995,2010,"1995-05-23","2010-10-29"
"2859","NL","VLW3","HHZ",52.9682,7.0972,"2010-10-29T00:00:00","2016-06-15T07:00:00",269876.4251,554827.0522,"Z",2010,2016,"2010-10-29","2016-06-15"
"2860","NL","VLW3","HHZ",52.9682,7.0972,"2016-06-15T07:00:00","2599-12-31T23:59:59",269876.4251,554827.0522,"Z",2016,2599,"2016-06-15","2599-12-31"
"2861","NL","VLW4","HHZ",52.9682,7.0972,"1995-05-23T00:00:00","2010-10-29T00:00:00",269876.4251,554827.0522,"Z",1995,2010,"1995-05-23","2010-10-29"
"2862","NL","VLW4","HHZ",52.9682,7.0972,"2010-10-29T00:00:00","2016-06-15T07:00:00",269876.4251,554827.0522,"Z",2010,2016,"2010-10-29","2016-06-15"
"2863","NL","VLW4","HHZ",52.9682,7.0972,"2016-06-15T07:00:00","2599-12-31T23:59:59",269876.4251,554827.0522,"Z",2016,2599,"2016-06-15","2599-12-31"
"2864","NL","VNDM0","HGZ",53.115086,6.839044,"2019-05-28T00:00:00","2599-12-31T23:59:59",252206.3536,570790.6953,"Z",2019,2599,"2019-05-28","2599-12-31"
"2865","NL","VNDM1","HHZ",53.115086,6.839044,"2019-05-28T00:00:00","2599-12-31T23:59:59",252206.3536,570790.6953,"Z",2019,2599,"2019-05-28","2599-12-31"
"2866","NL","VNDM2","HHZ",53.115086,6.839044,"2019-05-28T00:00:00","2599-12-31T23:59:59",252206.3536,570790.6953,"Z",2019,2599,"2019-05-28","2599-12-31"
"2867","NL","VNDM3","HHZ",53.115086,6.839044,"2019-05-28T00:00:00","2599-12-31T23:59:59",252206.3536,570790.6953,"Z",2019,2599,"2019-05-28","2599-12-31"
"2868","NL","VNDM4","HHZ",53.115086,6.839044,"2019-05-28T00:00:00","2599-12-31T23:59:59",252206.3536,570790.6953,"Z",2019,2599,"2019-05-28","2599-12-31"
"2869","NL","VNWD","HGZ",53.236782,5.99843,"2020-06-26T00:00:00","2599-12-31T23:59:59",195810.543,583528.1458,"Z",2020,2599,"2020-06-26","2599-12-31"
"2870","NL","VPR","HGZ",51.891502,4.371541,"2020-10-15T00:00:00","2599-12-31T23:59:59",85085.32708,434152.8851,"Z",2020,2599,"2020-10-15","2599-12-31"
"2871","NL","VRS","HGZ",53.036023,6.604592,"2019-02-18T00:00:00","2599-12-31T23:59:59",236658.5727,561702.3873,"Z",2019,2599,"2019-02-18","2599-12-31"
"2872","NL","WDB1","HHZ",53.2083,6.7355,"1995-04-12T00:00:00","2010-04-29T00:00:00",245080.1446,581028.328,"Z",1995,2010,"1995-04-12","2010-04-29"
"2873","NL","WDB1","HHZ",53.2083,6.7355,"2010-04-29T00:00:00","2016-06-14T14:00:00",245080.1446,581028.328,"Z",2010,2016,"2010-04-29","2016-06-14"
"2874","NL","WDB1","HHZ",53.2083,6.7355,"2016-06-14T14:00:00","2599-12-31T23:59:59",245080.1446,581028.328,"Z",2016,2599,"2016-06-14","2599-12-31"
"2875","NL","WDB2","HHZ",53.2083,6.7355,"1995-04-12T00:00:00","2010-04-29T00:00:00",245080.1446,581028.328,"Z",1995,2010,"1995-04-12","2010-04-29"
"2876","NL","WDB2","HHZ",53.2083,6.7355,"2010-04-29T00:00:00","2016-06-14T14:00:00",245080.1446,581028.328,"Z",2010,2016,"2010-04-29","2016-06-14"
"2877","NL","WDB2","HHZ",53.2083,6.7355,"2016-06-14T14:00:00","2599-12-31T23:59:59",245080.1446,581028.328,"Z",2016,2599,"2016-06-14","2599-12-31"
"2878","NL","WDB3","HHZ",53.2083,6.7355,"1995-04-12T00:00:00","2010-04-29T00:00:00",245080.1446,581028.328,"Z",1995,2010,"1995-04-12","2010-04-29"
"2879","NL","WDB3","HHZ",53.2083,6.7355,"2010-04-29T00:00:00","2016-06-14T14:00:00",245080.1446,581028.328,"Z",2010,2016,"2010-04-29","2016-06-14"
"2880","NL","WDB3","HHZ",53.2083,6.7355,"2016-06-14T14:00:00","2599-12-31T23:59:59",245080.1446,581028.328,"Z",2016,2599,"2016-06-14","2599-12-31"
"2881","NL","WDB4","HHZ",53.2083,6.7355,"1995-04-12T00:00:00","2010-04-29T00:00:00",245080.1446,581028.328,"Z",1995,2010,"1995-04-12","2010-04-29"
"2882","NL","WDB4","HHZ",53.2083,6.7355,"2010-04-29T00:00:00","2016-06-14T14:00:00",245080.1446,581028.328,"Z",2010,2016,"2010-04-29","2016-06-14"
"2883","NL","WDB4","HHZ",53.2083,6.7355,"2016-06-14T14:00:00","2599-12-31T23:59:59",245080.1446,581028.328,"Z",2016,2599,"2016-06-14","2599-12-31"
"2884","NL","WIT","BHZ",52.8135,6.6695,"1993-11-16T00:00:00","2000-10-24T00:00:00",241452.0698,537018.2643,"Z",1993,2000,"1993-11-16","2000-10-24"
"2885","NL","WIT","BHZ",52.8135,6.6695,"2000-12-13T00:00:00","2002-11-28T00:00:00",241452.0698,537018.2643,"Z",2000,2002,"2000-12-13","2002-11-28"
"2886","NL","WIT","BHZ",52.8135,6.6695,"2002-11-28T00:00:00","2013-12-01T00:00:00",241452.0698,537018.2643,"Z",2002,2013,"2002-11-28","2013-12-01"
"2887","NL","WMH1","HHZ",52.7096,4.7498,"1995-04-21T00:00:00","2010-10-11T00:00:00",111923.0266,524879.0422,"Z",1995,2010,"1995-04-21","2010-10-11"
"2888","NL","WMH1","HHZ",52.7096,4.7498,"2010-10-11T00:00:00","2019-07-02T12:25:00",111923.0266,524879.0422,"Z",2010,2019,"2010-10-11","2019-07-02"
"2889","NL","WMH1","HHZ",52.7096,4.7498,"2019-07-02T12:25:00","2599-12-31T23:59:59",111923.0266,524879.0422,"Z",2019,2599,"2019-07-02","2599-12-31"
"2890","NL","WMH2","HHZ",52.7096,4.7498,"1995-04-21T00:00:00","2010-10-11T00:00:00",111923.0266,524879.0422,"Z",1995,2010,"1995-04-21","2010-10-11"
"2891","NL","WMH2","HHZ",52.7096,4.7498,"2010-10-11T00:00:00","2019-07-02T12:25:00",111923.0266,524879.0422,"Z",2010,2019,"2010-10-11","2019-07-02"
"2892","NL","WMH2","HHZ",52.7096,4.7498,"2019-07-02T12:25:00","2599-12-31T23:59:59",111923.0266,524879.0422,"Z",2019,2599,"2019-07-02","2599-12-31"
"2893","NL","WMH3","HHZ",52.7096,4.7498,"1995-04-21T00:00:00","2010-10-11T00:00:00",111923.0266,524879.0422,"Z",1995,2010,"1995-04-21","2010-10-11"
"2894","NL","WMH3","HHZ",52.7096,4.7498,"2010-10-11T00:00:00","2019-07-02T12:25:00",111923.0266,524879.0422,"Z",2010,2019,"2010-10-11","2019-07-02"
"2895","NL","WMH3","HHZ",52.7096,4.7498,"2019-07-02T12:25:00","2599-12-31T23:59:59",111923.0266,524879.0422,"Z",2019,2599,"2019-07-02","2599-12-31"
"2896","NL","WMH4","HHZ",52.7096,4.7498,"1995-04-21T00:00:00","2010-10-11T00:00:00",111923.0266,524879.0422,"Z",1995,2010,"1995-04-21","2010-10-11"
"2897","NL","WMH4","HHZ",52.7096,4.7498,"2010-10-11T00:00:00","2019-07-02T12:25:00",111923.0266,524879.0422,"Z",2010,2019,"2010-10-11","2019-07-02"
"2898","NL","WMH4","HHZ",52.7096,4.7498,"2019-07-02T12:25:00","2599-12-31T23:59:59",111923.0266,524879.0422,"Z",2019,2599,"2019-07-02","2599-12-31"
"2899","NL","WTSB","BHZ",51.9663,6.7989,"2000-02-21T00:00:00","2003-10-29T00:00:00",252012.6944,442929.1601,"Z",2000,2003,"2000-02-21","2003-10-29"
"2900","NL","WTSB","BHZ",51.9663,6.7989,"2003-10-29T00:00:00","2007-06-13T00:00:00",252012.6944,442929.1601,"Z",2003,2007,"2003-10-29","2007-06-13"
"2901","NL","WTSB","BHZ",51.9663,6.7989,"2007-07-03T00:00:00","2599-12-31T23:59:59",252012.6944,442929.1601,"Z",2007,2599,"2007-07-03","2599-12-31"
"2902","NL","WYN1","HHZ",53.1995,5.4578,"2010-03-03T00:00:00","2599-12-31T23:59:59",159717.4804,579208.1003,"Z",2010,2599,"2010-03-03","2599-12-31"
"2903","NL","WYN2","HHZ",53.1995,5.4578,"2010-03-03T00:00:00","2599-12-31T23:59:59",159717.4804,579208.1003,"Z",2010,2599,"2010-03-03","2599-12-31"
"2904","NL","WYN3","HHZ",53.1995,5.4578,"2010-03-03T00:00:00","2599-12-31T23:59:59",159717.4804,579208.1003,"Z",2010,2599,"2010-03-03","2599-12-31"
"2905","NL","WYN4","HHZ",53.1995,5.4578,"2010-03-03T00:00:00","2599-12-31T23:59:59",159717.4804,579208.1003,"Z",2010,2599,"2010-03-03","2599-12-31"
"2906","NL","ZDL","HGZ",53.079058,6.702562,"2021-03-01T00:00:00","2599-12-31T23:59:59",243142.2474,566606.3458,"Z",2021,2599,"2021-03-01","2599-12-31"
"2907","NL","ZH010","HGZ",51.913745,4.288099,"2018-12-14T00:00:00","2599-12-31T23:59:59",79379.17518,436710.9062,"Z",2018,2599,"2018-12-14","2599-12-31"
"2908","NL","ZH011","HHZ",51.913745,4.288099,"2018-12-14T00:00:00","2599-12-31T23:59:59",79379.17518,436710.9062,"Z",2018,2599,"2018-12-14","2599-12-31"
"2909","NL","ZH012","HHZ",51.913745,4.288099,"2018-12-14T00:00:00","2599-12-31T23:59:59",79379.17518,436710.9062,"Z",2018,2599,"2018-12-14","2599-12-31"
"2910","NL","ZH013","HHZ",51.913745,4.288099,"2018-12-14T00:00:00","2599-12-31T23:59:59",79379.17518,436710.9062,"Z",2018,2599,"2018-12-14","2599-12-31"
"2911","NL","ZH014","HHZ",51.913745,4.288099,"2018-12-14T00:00:00","2599-12-31T23:59:59",79379.17518,436710.9062,"Z",2018,2599,"2018-12-14","2599-12-31"
"2912","NL","ZH020","HGZ",52.074445,4.488386,"2020-05-28T00:00:00","2599-12-31T23:59:59",93380.03874,454399.6468,"Z",2020,2599,"2020-05-28","2599-12-31"
"2913","NL","ZH021","HHZ",52.074445,4.488386,"2020-05-28T00:00:00","2599-12-31T23:59:59",93380.03874,454399.6468,"Z",2020,2599,"2020-05-28","2599-12-31"
"2914","NL","ZH022","HHZ",52.074445,4.488386,"2020-05-28T00:00:00","2599-12-31T23:59:59",93380.03874,454399.6468,"Z",2020,2599,"2020-05-28","2599-12-31"
"2915","NL","ZH023","HHZ",52.074445,4.488386,"2020-05-28T00:00:00","2599-12-31T23:59:59",93380.03874,454399.6468,"Z",2020,2599,"2020-05-28","2599-12-31"
"2916","NL","ZH024","HHZ",52.074445,4.488386,"2020-05-28T00:00:00","2599-12-31T23:59:59",93380.03874,454399.6468,"Z",2020,2599,"2020-05-28","2599-12-31"
"2917","NL","ZH030","HGZ",51.978334,4.400113,"2020-04-06T00:00:00","2599-12-31T23:59:59",87183.25325,443785.8058,"Z",2020,2599,"2020-04-06","2599-12-31"
"2918","NL","ZH031","HHZ",51.978334,4.400113,"2020-04-06T00:00:00","2599-12-31T23:59:59",87183.25325,443785.8058,"Z",2020,2599,"2020-04-06","2599-12-31"
"2919","NL","ZH032","HHZ",51.978334,4.400113,"2020-04-06T00:00:00","2599-12-31T23:59:59",87183.25325,443785.8058,"Z",2020,2599,"2020-04-06","2599-12-31"
"2920","NL","ZH033","HHZ",51.978334,4.400113,"2020-04-06T00:00:00","2599-12-31T23:59:59",87183.25325,443785.8058,"Z",2020,2599,"2020-04-06","2599-12-31"
"2921","NL","ZH034","HHZ",51.978334,4.400113,"2020-04-06T00:00:00","2599-12-31T23:59:59",87183.25325,443785.8058,"Z",2020,2599,"2020-04-06","2599-12-31"
"2922","NL","ZH040","HGZ",51.841711,4.362561,"2021-01-05T00:00:00","2599-12-31T23:59:59",84389.1374,428622.4148,"Z",2021,2599,"2021-01-05","2599-12-31"
"2923","NL","ZH041","HHZ",51.841711,4.362561,"2021-01-05T00:00:00","2599-12-31T23:59:59",84389.1374,428622.4148,"Z",2021,2599,"2021-01-05","2599-12-31"
"2924","NL","ZH042","HHZ",51.841711,4.362561,"2021-01-05T00:00:00","2599-12-31T23:59:59",84389.1374,428622.4148,"Z",2021,2599,"2021-01-05","2599-12-31"
"2925","NL","ZH043","HHZ",51.841711,4.362561,"2021-01-05T00:00:00","2599-12-31T23:59:59",84389.1374,428622.4148,"Z",2021,2599,"2021-01-05","2599-12-31"
"2926","NL","ZH044","HHZ",51.841711,4.362561,"2021-01-05T00:00:00","2599-12-31T23:59:59",84389.1374,428622.4148,"Z",2021,2599,"2021-01-05","2599-12-31"
"2927","NL","ZH060","HGZ",51.978115,4.220353,"2020-04-06T00:00:00","2599-12-31T23:59:59",74833.36257,443944.5194,"Z",2020,2599,"2020-04-06","2599-12-31"
"2928","NL","ZH061","HHZ",51.978115,4.220353,"2020-04-06T00:00:00","2599-12-31T23:59:59",74833.36257,443944.5194,"Z",2020,2599,"2020-04-06","2599-12-31"
"2929","NL","ZH062","HHZ",51.978115,4.220353,"2020-04-06T00:00:00","2599-12-31T23:59:59",74833.36257,443944.5194,"Z",2020,2599,"2020-04-06","2599-12-31"
